,index,Epl.,Kap.,Tit.,Ist 2023,Zweckbestimmung,id,id_nlp_help,id_nlp
2066,1449,7,12,12103,3124547.19,Gewinn aus der Beteiligung an der juris GmbH,121030712,1210307123125,einszweieinsnulldreinullsiebeneinszweidreieinszweifünf  Gewinn aus der Beteiligung an der juris GmbH
2067,4,1,1,68401,3123801.79,Deutsche Künstlerhilfe,684010101,6840101013124,sechsachtviernulleinsnulleinsnulleinsdreieinszweivier  Deutsche Künstlerhilfe
2068,2379,10,12,51101,3107694.94,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",511011012,5110110123108,"fünfeinseinsnulleinseinsnulleinszweidreieinsnullacht  Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung"
2069,445,4,52,53201,3105980.47,Aufträge und Dienstleistungen im Bereich Informationstechnik,532010452,5320104523106,fünfdreizweinulleinsnullvierfünfzweidreieinsnullsechs  Aufträge und Dienstleistungen im Bereich Informationstechnik
2070,2533,10,17,11909,3103385.93,Vermischte Einnahmen,119091017,1190910173103,einseinsneunnullneuneinsnulleinssiebendreieinsnulldrei  Vermischte Einnahmen
2071,4134,15,16,81202,3094633.49,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",812021516,8120215163095,"achteinszweinullzweieinsfünfeinssechsdreinullneunfünf  Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik"
2072,4874,25,2,89123,3086703.24,Modellvorhaben nachhaltiges Wohnen für Studenten und Auszubildende,891232502,8912325023087,achtneuneinszweidreizweifünfnullzweidreinullachtsieben  Modellvorhaben nachhaltiges Wohnen für Studenten und Auszubildende
2073,2552,10,17,53999,3086497.24,Vermischte Verwaltungsausgaben,539991017,5399910173086,fünfdreineunneunneuneinsnulleinssiebendreinullachtsechs  Vermischte Verwaltungsausgaben
2074,2263,10,3,63292,3076576.85,"Bundesanteil zur Finanzierung des Sonderrahmenplans ""Förderung der ländlichen Entwicklung"" (ohne Investitionen)",632921003,6329210033077,"sechsdreizweineunzweieinsnullnulldreidreinullsiebensieben  Bundesanteil zur Finanzierung des Sonderrahmenplans ""Förderung der ländlichen Entwicklung"" (ohne Investitionen)"
2075,3925,15,4,68608,3071219.48,Förderung der digitalen Transformation: Digitalisierungsstrategie und Modellprojekte zur telemedizinischen Versorgung und Förderung von digitalen Testregionen,686081504,6860815043071,sechsachtsechsnullachteinsfünfnullvierdreinullsiebeneins  Förderung der digitalen Transformation: Digitalisierungsstrategie und Modellprojekte zur telemedizinischen Versorgung und Förderung von digitalen Testregionen
2076,1470,7,12,53203,3066603.06,Sonstige Dienstleistungsaufträge an Dritte,532030712,5320307123067,fünfdreizweinulldreinullsiebeneinszweidreinullsechssieben  Sonstige Dienstleistungsaufträge an Dritte
2077,572,5,4,68714,3062403.21,Sonstige Maßnahmen,687140504,6871405043062,sechsachtsiebeneinsviernullfünfnullvierdreinullsechszwei  Sonstige Maßnahmen
2078,1005,6,15,53999,3059564.8,Vermischte Verwaltungsausgaben,539990615,5399906153060,fünfdreineunneunneunnullsechseinsfünfdreinullsechsnull  Vermischte Verwaltungsausgaben
2079,714,5,13,54721,3058737.03,Nicht aufteilbare sächliche Verwaltungsausgaben,547210513,5472105133059,fünfviersiebenzweieinsnullfünfeinsdreidreinullfünfneun  Nicht aufteilbare sächliche Verwaltungsausgaben
2080,3166,12,12,51901,3056966.82,Unterhaltung der Grundstücke und baulichen Anlagen,519011212,5190112123057,fünfeinsneunnulleinseinszweieinszweidreinullfünfsieben  Unterhaltung der Grundstücke und baulichen Anlagen
2081,2558,10,17,81205,3056655.69,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Neu- und Erweiterungsbauten",812051017,8120510173057,"achteinszweinullfünfeinsnulleinssiebendreinullfünfsieben  Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Neu- und Erweiterungsbauten"
2082,1778,8,15,38103,3050000.0,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,381030815,3810308153050,dreiachteinsnulldreinullachteinsfünfdreinullfünfnull  Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7
2083,1775,8,15,11201,3041675.43,"Geldstrafen, Geldbußen und Gerichtskosten",112010815,1120108153042,"einseinszweinulleinsnullachteinsfünfdreinullvierzwei  Geldstrafen, Geldbußen und Gerichtskosten"
2084,600,5,11,28209,3040873.52,"Einnahmen aus Sponsoring, Spenden und ähnlichen freiwilligen Geldleistungen",282090511,2820905113041,"zweiachtzweinullneunnullfünfeinseinsdreinullviereins  Einnahmen aus Sponsoring, Spenden und ähnlichen freiwilligen Geldleistungen"
2085,4720,22,12,51802,3040208.3,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,518022212,5180222123040,fünfeinsachtnullzweizweizweieinszweidreinullviernull  Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement
2086,4384,16,16,11999,3038323.8,Vermischte Einnahmen,119991616,1199916163038,einseinsneunneunneuneinssechseinssechsdreinulldreiacht  Vermischte Einnahmen
2087,4124,15,16,51701,3037811.63,"Bewirtschaftung der Grundstücke, Gebäude und Räume",517011516,5170115163038,"fünfeinssiebennulleinseinsfünfeinssechsdreinulldreiacht  Bewirtschaftung der Grundstücke, Gebäude und Räume"
2088,818,6,2,81220,3032527.69,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen",812200602,8122006023033,"achteinszweizweinullnullsechsnullzweidreinulldreidrei  Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen"
2089,3458,12,20,51901,3030306.28,Unterhaltung der Grundstücke und baulichen Anlagen,519011220,5190112203030,fünfeinsneunnulleinseinszweizweinulldreinulldreinull  Unterhaltung der Grundstücke und baulichen Anlagen
2090,760,6,1,63213,3025395.0,Bundesanteil zur Sicherung und Betreuung der Friedhöfe der ehemaligen jüdischen Gemeinden in der Bundesrepublik Deutschland,632130601,6321306013025,sechsdreizweieinsdreinullsechsnulleinsdreinullzweifünf  Bundesanteil zur Sicherung und Betreuung der Friedhöfe der ehemaligen jüdischen Gemeinden in der Bundesrepublik Deutschland
2091,4071,15,15,51101,3022627.77,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",511011515,5110115153023,"fünfeinseinsnulleinseinsfünfeinsfünfdreinullzweidrei  Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung"
2092,3143,12,11,52601,3020711.58,Gerichts- und ähnliche Kosten,526011211,5260112113021,fünfzweisechsnulleinseinszweieinseinsdreinullzweieins  Gerichts- und ähnliche Kosten
2093,670,5,12,51421,3014088.72,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",514210512,5142105123014,"fünfeinsvierzweieinsnullfünfeinszweidreinulleinsvier  Verbrauchsmittel, Haltung von Fahrzeugen und dgl."
2094,3257,12,15,51701,3009652.02,"Bewirtschaftung der Grundstücke, Gebäude und Räume",517011215,5170112153010,"fünfeinssiebennulleinseinszweieinsfünfdreinulleinsnull  Bewirtschaftung der Grundstücke, Gebäude und Räume"
2095,4945,25,14,26101,3006781.41,Erstattung von Verwaltungskosten aus dem Inland,261012514,2610125143007,zweisechseinsnulleinszweifünfeinsvierdreinullnullsieben  Erstattung von Verwaltungskosten aus dem Inland
2096,2814,11,15,51802,3005174.4,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,518021115,5180211153005,fünfeinsachtnullzweieinseinseinsfünfdreinullnullfünf  Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement
2097,3911,15,4,11999,3000093.9,Vermischte Einnahmen,119991504,1199915043000,einseinsneunneunneuneinsfünfnullvierdreinullnullnull  Vermischte Einnahmen
2098,987,6,15,38103,3000000.0,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,381030615,3810306153000,dreiachteinsnulldreinullsechseinsfünfdreinullnullnull  Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7
2099,4212,16,3,68603,3000000.0,Zuweisung zum Assefonds,686031603,6860316033000,sechsachtsechsnulldreieinssechsnulldreidreinullnullnull  Zuweisung zum Assefonds
2100,4452,17,2,68606,3000000.0,Beitrag zum Deutsch-Griechischen Jugendwerk,686061702,6860617023000,sechsachtsechsnullsechseinssiebennullzweidreinullnullnull  Beitrag zum Deutsch-Griechischen Jugendwerk
2101,1672,8,10,63601,3000000.0,"Erstattung von Verwaltungskosten an die Bundesanstalt für Post und Telekommunikation Deutsche Bundespost nach Maßgabe der §§ 26, 26k BAPostG",636010810,6360108103000,"sechsdreisechsnulleinsnullachteinsnulldreinullnullnull  Erstattung von Verwaltungskosten an die Bundesanstalt für Post und Telekommunikation Deutsche Bundespost nach Maßgabe der §§ 26, 26k BAPostG"
2102,1179,6,24,53999,2999801.77,Vermischte Verwaltungsausgaben,539990624,5399906243000,fünfdreineunneunneunnullsechszweivierdreinullnullnull  Vermischte Verwaltungsausgaben
2103,522,5,1,68712,2999746.06,Ansiedlung von VN-Organisationen,687120501,6871205013000,sechsachtsiebeneinszweinullfünfnulleinsdreinullnullnull  Ansiedlung von VN-Organisationen
2104,569,5,4,68711,2998656.82,Förderung der internationalen Museumskooperation,687110504,6871105042999,sechsachtsiebeneinseinsnullfünfnullvierzweineunneunneun  Förderung der internationalen Museumskooperation
2105,4455,17,2,88202,2993956.05,"Zuweisungen zum Bau, zum Erwerb, zur Einrichtung und zur Bauerhaltung von zentralen oder überregionalen Jugendbildungs- und Jugendbegegnungsstätten sowie Jugendherbergen",882021702,8820217022994,"achtachtzweinullzweieinssiebennullzweizweineunneunvier  Zuweisungen zum Bau, zum Erwerb, zur Einrichtung und zur Bauerhaltung von zentralen oder überregionalen Jugendbildungs- und Jugendbegegnungsstätten sowie Jugendherbergen"
2106,1014,6,16,51802,2986110.24,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,518020616,5180206162986,fünfeinsachtnullzweinullsechseinssechszweineunachtsechs  Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement
2107,4462,17,3,38103,2977104.61,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,381031703,3810317032977,dreiachteinsnulldreieinssiebennulldreizweineunsiebensieben  Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7
2108,4148,15,17,54711,2976392.64,Nicht aufteilbare sächliche Verwaltungsausgaben,547111517,5471115172976,fünfviersiebeneinseinseinsfünfeinssiebenzweineunsiebensechs  Nicht aufteilbare sächliche Verwaltungsausgaben
2109,2385,10,12,52701,2975197.71,Dienstreisen,527011012,5270110122975,fünfzweisiebennulleinseinsnulleinszweizweineunsiebenfünf  Dienstreisen
2110,3618,14,3,98103,2973950.43,Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,981031403,9810314032974,neunachteinsnulldreieinsviernulldreizweineunsiebenvier  Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7
2111,1351,6,33,52501,2970813.23,Aus- und Fortbildung,525010633,5250106332971,fünfzweifünfnulleinsnullsechsdreidreizweineunsiebeneins  Aus- und Fortbildung
2112,568,5,4,68710,2963810.0,Förderung Musikwirtschaft International,687100504,6871005042964,sechsachtsiebeneinsnullnullfünfnullvierzweineunsechsvier  Förderung Musikwirtschaft International
2113,2111,9,15,51101,2960674.68,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",511010915,5110109152961,"fünfeinseinsnulleinsnullneuneinsfünfzweineunsechseins  Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung"
2114,735,5,13,42719,2960416.86,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",427190513,4271905132960,"vierzweisiebeneinsneunnullfünfeinsdreizweineunsechsnull  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige"
2115,4881,25,2,89351,2956865.75,Pilotprojekte,893512502,8935125022957,achtneundreifünfeinszweifünfnullzweizweineunfünfsieben  Pilotprojekte
2116,1160,6,24,63201,2954000.0,Erstattungen von Verwaltungsausgaben an Länder,632010624,6320106242954,sechsdreizweinulleinsnullsechszweivierzweineunfünfvier  Erstattungen von Verwaltungsausgaben an Länder
2117,1387,6,35,51802,2952414.9,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,518020635,5180206352952,fünfeinsachtnullzweinullsechsdreifünfzweineunfünfzwei  Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement
2118,32,1,12,51701,2952352.9,"Bewirtschaftung der Grundstücke, Gebäude und Räume",517010112,5170101122952,"fünfeinssiebennulleinsnulleinseinszweizweineunfünfzwei  Bewirtschaftung der Grundstücke, Gebäude und Räume"
2119,3778,14,10,68603,2947878.89,"Förderung wissenschaftlicher, kultureller und sonstiger Einrichtungen durch die Bundeswehr sowie Mitgliedsbeiträge",686031410,6860314102948,"sechsachtsechsnulldreieinsviereinsnullzweineunvieracht  Förderung wissenschaftlicher, kultureller und sonstiger Einrichtungen durch die Bundeswehr sowie Mitgliedsbeiträge"
2120,3051,12,10,17301,2939290.2,Tilgungsbeträge aus Darlehen der Gemeinden,173011210,1730112102939,einssiebendreinulleinseinszweieinsnullzweineundreineun  Tilgungsbeträge aus Darlehen der Gemeinden
2121,1750,8,13,98103,2932161.24,Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,981030813,9810308132932,neunachteinsnulldreinullachteinsdreizweineundreizwei  Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7
2122,1106,6,22,51701,2929421.17,"Bewirtschaftung der Grundstücke, Gebäude und Räume",517010622,5170106222929,"fünfeinssiebennulleinsnullsechszweizweizweineunzweineun  Bewirtschaftung der Grundstücke, Gebäude und Räume"
2123,4064,15,15,53271,2929198.65,Aufträge und Dienstleistungen im Bereich Informationstechnik,532711515,5327115152929,fünfdreizweisiebeneinseinsfünfeinsfünfzweineunzweineun  Aufträge und Dienstleistungen im Bereich Informationstechnik
2124,2865,11,16,42831,2928692.87,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,428311116,4283111162929,vierzweiachtdreieinseinseinseinssechszweineunzweineun  Entgelte der Arbeitnehmerinnen und Arbeitnehmer
2125,4957,25,14,51101,2927148.24,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",511012514,5110125142927,"fünfeinseinsnulleinszweifünfeinsvierzweineunzweisieben  Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung"
2126,980,6,15,11101,2926218.98,"Gebühren, sonstige Entgelte",111010615,1110106152926,"einseinseinsnulleinsnullsechseinsfünfzweineunzweisechs  Gebühren, sonstige Entgelte"
2127,394,4,52,68323,2922737.86,Digitalisierung des Filmerbes,683230452,6832304522923,sechsachtdreizweidreinullvierfünfzweizweineunzweidrei  Digitalisierung des Filmerbes
2128,3169,12,12,53201,2918512.38,Aufträge und Dienstleistungen im Bereich Informationstechnik,532011212,5320112122919,fünfdreizweinulleinseinszweieinszweizweineuneinsneun  Aufträge und Dienstleistungen im Bereich Informationstechnik
2129,712,5,13,42822,2917362.38,Entgelte für Wissenschaftlerinnen und Wissenschaftler,428220513,4282205132917,vierzweiachtzweizweinullfünfeinsdreizweineuneinssieben  Entgelte für Wissenschaftlerinnen und Wissenschaftler
2130,800,6,2,38103,2914345.46,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,381030602,3810306022914,dreiachteinsnulldreinullsechsnullzweizweineuneinsvier  Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7
2131,809,6,2,68611,2912914.5,Zuschuss für das Kompetenzzentrum öffentliche IT,686110602,6861106022913,sechsachtsechseinseinsnullsechsnullzweizweineuneinsdrei  Zuschuss für das Kompetenzzentrum öffentliche IT
2132,1246,6,28,27209,2898846.96,Einnahmen aus Zuschüssen der Europäischen Union,272090628,2720906282899,zweisiebenzweinullneunnullsechszweiachtzweiachtneunneun  Einnahmen aus Zuschüssen der Europäischen Union
2133,272,4,13,42201,2897878.59,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,422010413,4220104132898,vierzweizweinulleinsnullviereinsdreizweiachtneunacht  Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten
2134,3784,14,11,52901,2896383.09,Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen,529011411,5290114112896,fünfzweineunnulleinseinsviereinseinszweiachtneunsechs  Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen
2135,2711,11,11,63257,2895026.12,Erstattungen des Bundes für Versorgungslasten,632571111,6325711112895,sechsdreizweifünfsiebeneinseinseinseinszweiachtneunfünf  Erstattungen des Bundes für Versorgungslasten
2136,4880,25,2,53252,2891816.49,Behördenspezifische fachbezogene Verwaltungsausgaben (ohne IT),532522502,5325225022892,fünfdreizweifünfzweizweifünfnullzweizweiachtneunzwei  Behördenspezifische fachbezogene Verwaltungsausgaben (ohne IT)
2137,1960,9,11,54501,2877507.6,"Konferenzen, Tagungen, Messen und Ausstellungen",545010911,5450109112878,"fünfvierfünfnulleinsnullneuneinseinszweiachtsiebenacht  Konferenzen, Tagungen, Messen und Ausstellungen"
2138,414,4,52,89441,2875498.83,Zuschüsse für Beschaffungen,894410452,8944104522875,achtneunvierviereinsnullvierfünfzweizweiachtsiebenfünf  Zuschüsse für Beschaffungen
