,id,Epl.,Kap.,Tit.,Zweckbestimmung,Ist 2023,2012 Zweckbestimmung,Ist 2012,2013 Zweckbestimmung,Ist 2013,2014 Zweckbestimmung,Ist 2014,2015 Zweckbestimmung,Ist 2015,2016 Zweckbestimmung,Ist 2016,2017 Zweckbestimmung,Ist 2017,2018 Zweckbestimmung,Ist 2018,2019 Zweckbestimmung,Ist 2019,2020 Zweckbestimmung,Ist 2020,2021 Zweckbestimmung,Ist 2021,2022 Zweckbestimmung,Ist 2022,index,ministries,2012 id,2013 id,2014 id,2015 id,2016 id,2017 id,2018 id,2019 id,2020 id,2021 id,2022 id
1735,081011999,8,10,11999,Vermischte Einnahmen,2793185.8,Vermischte Einnahmen,24372798.43,Vermischte Einnahmen,3214531.61,Vermischte Einnahmen,53746639.21,Vermischte Einnahmen,3361013.75,Vermischte Einnahmen,2856736.5,Vermischte Einnahmen,18756.09,Vermischte Einnahmen,8996.22,Vermischte Einnahmen,8846.22,Vermischte Einnahmen,1267186.75,Vermischte Einnahmen,1288142.97,Vermischte Einnahmen,2962326.34,1666.0,Bundesministerium der Finanzen,086711957,081411999,081011999,081411999,081411999,071511999,081011999,071911999,081011999,081011999,081011999
1736,151251101,15,12,51101,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",2775499.63,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",110003.83,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",194932.51,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",159846.51,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",277622.26,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",2283643.6,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",2388647.99,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",2346175.9,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",2329694.23,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",2720395.31,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",2533499.79,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",3043463.38,3971.0,Bundesministerium für Gesundheit,150551101,150451101,150451101,150451101,151251101,151251101,151251101,151251101,151251101,151251101,151251101
1737,071611101,7,16,11101,"Gebühren, sonstige Entgelte",2771601.64,"Gebühren, sonstige Entgelte",3591084.7,"Gebühren, sonstige Entgelte",4034872.49,"Gebühren, sonstige Entgelte",3694966.34,"Gebühren, sonstige Entgelte",8643604.41,"Gebühren, sonstige Entgelte",8098195.23,"Gebühren, sonstige Entgelte",6487732.79,"Gebühren, sonstige Entgelte",4149924.86,"Gebühren, sonstige Entgelte",5426422.17,"Gebühren, sonstige Entgelte",3487472.96,"Gebühren, sonstige Entgelte",3177528.62,"Gebühren, sonstige Entgelte",3492517.29,1536.0,Bundesministerium der Justiz,070611101,070611101,071611101,071611101,071611101,071611101,071611101,071611101,071611101,071611101,071611101
1738,151781201,15,17,81201,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",2767239.69,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",29892.33,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",14988.21,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",5319.98,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",244925.17,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",2948497.1,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",3046720.3,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",1461487.36,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",2275507.7,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",1896080.59,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",3239345.56,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",2567863.11,4176.0,Bundesministerium für Gesundheit,150481201,150481201,150481201,150481201,151781201,151781201,151781201,151781201,151781201,151781201,151781201
1739,061252511,6,12,52511,Aus- und Fortbildung,2736739.41,Aus- und Fortbildung,74418.29,Aus- und Fortbildung,88537.32,Aus- und Fortbildung,1637186.88,Aus- und Fortbildung,1921253.91,Aus- und Fortbildung,1768211.9,Aus- und Fortbildung,2432083.25,Aus- und Fortbildung,2625151.15,Aus- und Fortbildung,2821874.45,Aus- und Fortbildung,1706257.88,Aus- und Fortbildung,1596287.64,Aus- und Fortbildung,2361698.2,944.0,Bundesministerium des Innern und für Heimat,062652501,062652501,061252511,061252511,061252511,061252511,061252511,061252511,061252511,061252511,061252511
1740,121963201,12,19,63201,Erstattung an das Institut für Ostseeforschung an der Universität Rostock,2729921.0,Erstattung an das Institut für Ostseeforschung an der Universität Rostock,2272704.0,Erstattung an das Institut für Ostseeforschung an der Universität Rostock,2236797.0,Erstattung an das Institut für Ostseeforschung an der Universität Rostock,2241933.0,Erstattung an das Institut für Ostseeforschung an der Universität Rostock,2242000.0,Erstattung an das Institut für Ostseeforschung an der Universität Rostock,2468290.0,Erstattung an das Institut für Ostseeforschung an der Universität Rostock,2480000.0,Erstattung an das Institut für Ostseeforschung an der Universität Rostock,2478675.0,Erstattung an das Institut für Ostseeforschung an der Universität Rostock,2479175.0,Erstattung an das Institut für Ostseeforschung an der Universität Rostock,2644096.0,Erstattung an das Institut für Ostseeforschung an der Universität Rostock,2644917.0,Erstattung an das Institut für Ostseeforschung an der Universität Rostock,2729624.0,3380.0,Bundesministerium für Digitales und Verkehr,120863201,120863201,120863201,120863201,121963201,121963201,121963201,121963201,121963201,121963201,121963201
1741,062863202,6,28,63202,Maßnahmen zum Schutz von Kulturgut,2706229.84,Maßnahmen zum Schutz von Kulturgut,2136123.9,Maßnahmen zum Schutz von Kulturgut,2233317.08,Maßnahmen zum Schutz von Kulturgut,2387709.89,Maßnahmen zum Schutz von Kulturgut,2369112.5,Maßnahmen zum Schutz von Kulturgut,2331144.55,Maßnahmen zum Schutz von Kulturgut,2397085.68,Maßnahmen zum Schutz von Kulturgut,2461284.99,Maßnahmen zum Schutz von Kulturgut,2505305.51,Maßnahmen zum Schutz von Kulturgut,2552827.95,Maßnahmen zum Schutz von Kulturgut,2659421.44,Maßnahmen zum Schutz von Kulturgut,2765487.14,1257.0,Bundesministerium des Innern und für Heimat,062863241,062863241,062863241,062863241,062863241,062863241,062863202,062863202,062863202,062863202,062863202
1742,021241120,2,12,41120,Kostenerstattung für die Benutzung der Verkehrsmittel der Deutschen Bahn und der Berliner Verkehrsbetriebe durch die Mitglieder des Deutschen Bundestages,2704702.16,Kostenerstattung für die Benutzung der Verkehrsmittel der Deutschen Bahn und der Berliner Verkehrsbetriebe durch die Mitglieder des Deutschen Bundestages,2077983.06,Kostenerstattung für die Benutzung der Verkehrsmittel der Deutschen Bahn und der Berliner Verkehrsbetriebe durch die Mitglieder des Deutschen Bundestages,2143726.59,Kostenerstattung für die Benutzung der Verkehrsmittel der Deutschen Bahn und der Berliner Verkehrsbetriebe durch die Mitglieder des Deutschen Bundestages,2198044.09,Kostenerstattung für die Benutzung der Verkehrsmittel der Deutschen Bahn und der Berliner Verkehrsbetriebe durch die Mitglieder des Deutschen Bundestages,2199350.63,Kostenerstattung für die Benutzung der Verkehrsmittel der Deutschen Bahn und der Berliner Verkehrsbetriebe durch die Mitglieder des Deutschen Bundestages,2203304.06,Kostenerstattung für die Benutzung der Verkehrsmittel der Deutschen Bahn und der Berliner Verkehrsbetriebe durch die Mitglieder des Deutschen Bundestages,2321082.63,Kostenerstattung für die Benutzung der Verkehrsmittel der Deutschen Bahn und der Berliner Verkehrsbetriebe durch die Mitglieder des Deutschen Bundestages,2579142.66,Kostenerstattung für die Benutzung der Verkehrsmittel der Deutschen Bahn und der Berliner Verkehrsbetriebe durch die Mitglieder des Deutschen Bundestages,2742469.63,Kostenerstattung für die Benutzung der Verkehrsmittel der Deutschen Bahn und der Berliner Verkehrsbetriebe durch die Mitglieder des Deutschen Bundestages,2476118.99,Kostenerstattung für die Benutzung der Verkehrsmittel der Deutschen Bahn und der Berliner Verkehrsbetriebe durch die Mitglieder des Deutschen Bundestages,2459751.12,Kostenerstattung für die Benutzung der Verkehrsmittel der Deutschen Bahn und der Berliner Verkehrsbetriebe durch die Mitglieder des Deutschen Bundestages,2584135.04,98.0,Deutscher Bundestag,020141120,020141120,020141120,020141120,021241120,021241120,021241120,021241120,021241120,021241120,021241120
1743,160453202,16,4,53202,Behördenspezifische fachbezogene Verwaltungsausgaben (ohne IT),2704559.83,Behördenspezifische fachbezogene Verwaltungsausgaben (ohne IT),755677.68,Behördenspezifische fachbezogene Verwaltungsausgaben (ohne IT),996495.2,Behördenspezifische fachbezogene Verwaltungsausgaben (ohne IT),45666.82,Behördenspezifische fachbezogene Verwaltungsausgaben (ohne IT),797363.35,Behördenspezifische fachbezogene Verwaltungsausgaben (ohne IT),929467.89,Behördenspezifische fachbezogene Verwaltungsausgaben (ohne IT),1632548.11,Behördenspezifische fachbezogene Verwaltungsausgaben (ohne IT),2036639.9,Behördenspezifische fachbezogene Verwaltungsausgaben (ohne IT),4650000.0,Behördenspezifische fachbezogene Verwaltungsausgaben (ohne IT),4823333.59,Behördenspezifische fachbezogene Verwaltungsausgaben (ohne IT),2335200.06,Behördenspezifische fachbezogene Verwaltungsausgaben (ohne IT),2674047.87,4217.0,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",160554301,160554301,160752614,160653252,160653252,160453202,160453202,160153202,160553202,160453202,160453202
1744,161681201,16,16,81201,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",2701745.13,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",48191.39,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",58859.94,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",509519.45,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",827605.97,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",766047.2,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",1038198.57,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",959624.28,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",1524574.46,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",2193827.13,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",4226271.0,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",2551200.08,4417.0,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",160681201,160681201,161681201,161681201,161681201,161681201,161681201,161681201,161681201,161681201,161681201
1745,091581233,9,15,81233,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen",2701215.4,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen",280646.12,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen",3306954.77,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen",2387418.23,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen",4552395.4,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen",5105505.89,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen",5702279.12,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen",3227589.36,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen",4760947.44,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen",4775750.8,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen",5294199.24,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen",1745672.78,2129.0,Bundesministerium für Wirtschaft und Klimaschutz,091581261,091581233,091581233,091581233,091581233,091581233,091581233,091581233,091581233,091581233,091581233
1746,081652701,8,16,52701,Dienstreisen,2699945.51,Dienstreisen,984526.29,Dienstreisen,2209036.51,Dienstreisen,1077121.4,Dienstreisen,2252428.42,Dienstreisen,1910509.77,Dienstreisen,2258190.0,Dienstreisen,2382296.35,Dienstreisen,2829389.42,Dienstreisen,1011485.36,Dienstreisen,325384.75,Dienstreisen,1134153.34,1815.0,Bundesministerium der Finanzen,081352632,081451801,081652701,081451801,081652701,081652701,081652701,081652701,081652701,081652701,081652701
1747,230189606,23,1,89606,Internationale Zusammenarbeit mit Regionen für nachhaltige Entwicklung,2691548.04,Internationale Zusammenarbeit mit Regionen für nachhaltige Entwicklung,17450000.0,Internationale Zusammenarbeit mit Regionen für nachhaltige Entwicklung,39999984.92,Internationale Zusammenarbeit mit Regionen für nachhaltige Entwicklung,37799832.52,Internationale Zusammenarbeit mit Regionen für nachhaltige Entwicklung,39988208.59,Internationale Zusammenarbeit mit Regionen für nachhaltige Entwicklung,39945479.0,Internationale Zusammenarbeit mit Regionen für nachhaltige Entwicklung,35006359.53,Internationale Zusammenarbeit mit Regionen für nachhaltige Entwicklung,39849654.69,Internationale Zusammenarbeit mit Regionen für nachhaltige Entwicklung,35233715.19,Internationale Zusammenarbeit mit Regionen für nachhaltige Entwicklung,26966022.58,Internationale Zusammenarbeit mit Regionen für nachhaltige Entwicklung,19108916.24,Internationale Zusammenarbeit mit Regionen für nachhaltige Entwicklung,6051936.33,4744.0,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,230289606,230289606,230189606,230189606,230189606,230189606,230189606,230189606,230189606,230189606,230189606
1748,151753999,15,17,53999,Vermischte Verwaltungsausgaben,2687494.03,Vermischte Verwaltungsausgaben,250817.26,Vermischte Verwaltungsausgaben,211700.6,Vermischte Verwaltungsausgaben,295220.03,Vermischte Verwaltungsausgaben,213677.44,Vermischte Verwaltungsausgaben,796868.55,Vermischte Verwaltungsausgaben,774355.56,Vermischte Verwaltungsausgaben,790552.95,Vermischte Verwaltungsausgaben,1209074.11,Vermischte Verwaltungsausgaben,2374206.87,Vermischte Verwaltungsausgaben,2566991.64,Vermischte Verwaltungsausgaben,1940217.1,4172.0,Bundesministerium für Gesundheit,151053999,151053999,151053999,151053999,151753999,151753999,151753999,151753999,151753999,151753999,151753999
1749,063451701,6,34,51701,"Bewirtschaftung der Grundstücke, Gebäude und Räume",2664330.1,"Bewirtschaftung der Grundstücke, Gebäude und Räume",393926.73,"Bewirtschaftung der Grundstücke, Gebäude und Räume",234593.44,"Bewirtschaftung der Grundstücke, Gebäude und Räume",2544634.95,"Bewirtschaftung der Grundstücke, Gebäude und Räume",2458918.0,"Bewirtschaftung der Grundstücke, Gebäude und Räume",2343787.27,"Bewirtschaftung der Grundstücke, Gebäude und Räume",2429532.45,"Bewirtschaftung der Grundstücke, Gebäude und Räume",2569019.16,"Bewirtschaftung der Grundstücke, Gebäude und Räume",2602028.81,"Bewirtschaftung der Grundstücke, Gebäude und Räume",2614351.93,"Bewirtschaftung der Grundstücke, Gebäude und Räume",2753462.78,"Bewirtschaftung der Grundstücke, Gebäude und Räume",2936554.2,1377.0,Bundesministerium des Innern und für Heimat,062651701,060751701,063451701,063451701,063451701,063451701,063451701,063451701,063451701,063451701,063451701
1750,081551701,8,15,51701,"Bewirtschaftung der Grundstücke, Gebäude und Räume",2662012.75,"Bewirtschaftung der Grundstücke, Gebäude und Räume",4173501.26,"Bewirtschaftung der Grundstücke, Gebäude und Räume",2622299.88,"Bewirtschaftung der Grundstücke, Gebäude und Räume",2894053.95,"Bewirtschaftung der Grundstücke, Gebäude und Räume",3363161.75,"Bewirtschaftung der Grundstücke, Gebäude und Räume",3288827.47,"Bewirtschaftung der Grundstücke, Gebäude und Räume",1787139.41,"Bewirtschaftung der Grundstücke, Gebäude und Räume",1967164.24,"Bewirtschaftung der Grundstücke, Gebäude und Räume",2067672.8,"Bewirtschaftung der Grundstücke, Gebäude und Räume",2077517.54,"Bewirtschaftung der Grundstücke, Gebäude und Räume",2150791.12,"Bewirtschaftung der Grundstücke, Gebäude und Räume",1947041.6,1791.0,Bundesministerium der Finanzen,080551701,081451701,081451701,081451701,081451701,081551701,081551701,081551701,081551701,081551701,081551701
