,index,Epl.,Kap.,Tit.,Ist 2023,Zweckbestimmung,ministries,id,id_nlp_help,id_nlp,2012 id,2012 Zweckbestimmung,Ist 2012,2013 id,2013 Zweckbestimmung,Ist 2013,2014 id,2014 Zweckbestimmung,Ist 2014,2015 id,2015 Zweckbestimmung,Ist 2015,2016 id,2016 Zweckbestimmung,Ist 2016,2017 id,2017 Zweckbestimmung,Ist 2017,2018 id,2018 Zweckbestimmung,Ist 2018,2019 id,2019 Zweckbestimmung,Ist 2019,2020 id,2020 Zweckbestimmung,Ist 2020,2021 id,2021 Zweckbestimmung,Ist 2021,2022 id,2022 Zweckbestimmung,Ist 2022,Mapper
1645,2393,10,12,81206,112498.6,Beschaffung von Fernmeldegeräten,Bundesministerium für Ernährung und Landwirtschaft,101281206,Bundesministerium für Ernährung und Landwirtschaft einszwei achteinszweinullsechs ,Bundesministerium für Ernährung und Landwirtschaft einszwei achteinszweinullsechs  Beschaffung von Fernmeldegeräten,100181206,Beschaffung von Fernmeldegeräten,5146.57,101281206,Beschaffung von Fernmeldegeräten,10586.99,101281206,Beschaffung von Fernmeldegeräten,8156.61,101281206,Beschaffung von Fernmeldegeräten,53610.22,101281206,Beschaffung von Fernmeldegeräten,232355.55,101281206,Beschaffung von Fernmeldegeräten,54176.42,101281206,Beschaffung von Fernmeldegeräten,60611.61,101281206,Beschaffung von Fernmeldegeräten,98252.65,101281206,Beschaffung von Fernmeldegeräten,37254.32,101281206,Beschaffung von Fernmeldegeräten,242020.59,101281206,Beschaffung von Fernmeldegeräten,101540.49,nlp
1646,2868,11,16,42202,112258.89,Bezüge und Nebenleistungen der beamteten Hilfskräfte,Bundesministerium für Arbeit und Soziales,111642202,Bundesministerium für Arbeit und Soziales einssechs vierzweizweinullzwei ,Bundesministerium für Arbeit und Soziales einssechs vierzweizweinullzwei  Bezüge und Nebenleistungen der beamteten Hilfskräfte,110142202,Bezüge und Nebenleistungen der beamteten Hilfskräfte,2230234.55,110142202,Bezüge und Nebenleistungen der beamteten Hilfskräfte,2721465.05,111642202,Bezüge und Nebenleistungen der beamteten Hilfskräfte,123458.76,111342202,Bezüge und Nebenleistungen der beamteten Hilfskräfte,108513.18,111342202,Bezüge und Nebenleistungen der beamteten Hilfskräfte,60960.43,111342202,Bezüge und Nebenleistungen der beamteten Hilfskräfte,61834.13,111342202,Bezüge und Nebenleistungen der beamteten Hilfskräfte,41557.36,111642202,Bezüge und Nebenleistungen der beamteten Hilfskräfte,49040.67,111642202,Bezüge und Nebenleistungen der beamteten Hilfskräfte,108168.85,111642202,Bezüge und Nebenleistungen der beamteten Hilfskräfte,84405.32,111342202,Bezüge und Nebenleistungen der beamteten Hilfskräfte,57289.04,nlp
1647,1660,8,2,89601,112243.87,Restwertentschädigungen für Investitionen der Streitkräfte der Entsendestaaten in von ihnen benutzten Liegenschaften,Bundesministerium der Finanzen,80289601,Bundesministerium der Finanzen nullzwei achtneunsechsnulleins ,Bundesministerium der Finanzen nullzwei achtneunsechsnulleins  Restwertentschädigungen für Investitionen der Streitkräfte der Entsendestaaten in von ihnen benutzten Liegenschaften,81489601,Restwertentschädigungen für Investitionen der Streitkräfte der Entsendestaaten in von ihnen benutzten Liegenschaften,6449293.11,80289601,Restwertentschädigungen für Investitionen der Streitkräfte der Entsendestaaten in von ihnen benutzten Liegenschaften,3055008.08,80289601,Restwertentschädigungen für Investitionen der Streitkräfte der Entsendestaaten in von ihnen benutzten Liegenschaften,11931764.04,80289601,Restwertentschädigungen für Investitionen der Streitkräfte der Entsendestaaten in von ihnen benutzten Liegenschaften,10703970.65,80289601,Restwertentschädigungen für Investitionen der Streitkräfte der Entsendestaaten in von ihnen benutzten Liegenschaften,5255589.69,80289601,Restwertentschädigungen für Investitionen der Streitkräfte der Entsendestaaten in von ihnen benutzten Liegenschaften,20079782.37,80289601,Restwertentschädigungen für Investitionen der Streitkräfte der Entsendestaaten in von ihnen benutzten Liegenschaften,2932362.54,80289601,Restwertentschädigungen für Investitionen der Streitkräfte der Entsendestaaten in von ihnen benutzten Liegenschaften,981230.55,80289601,Restwertentschädigungen für Investitionen der Streitkräfte der Entsendestaaten in von ihnen benutzten Liegenschaften,8447686.6,80289601,Restwertentschädigungen für Investitionen der Streitkräfte der Entsendestaaten in von ihnen benutzten Liegenschaften,638502.34,80289601,Restwertentschädigungen für Investitionen der Streitkräfte der Entsendestaaten in von ihnen benutzten Liegenschaften,3406862.91,nlp
1648,3500,12,21,53909,111442.57,Vermischte Verwaltungsausgaben,Bundesministerium für Digitales und Verkehr,122153909,Bundesministerium für Digitales und Verkehr zweieins fünfdreineunnullneun ,Bundesministerium für Digitales und Verkehr zweieins fünfdreineunnullneun  Vermischte Verwaltungsausgaben,120153999,Vermischte Verwaltungsausgaben,432994.0,120153999,Vermischte Verwaltungsausgaben,787062.66,120153999,Vermischte Verwaltungsausgaben,553927.23,120153999,Vermischte Verwaltungsausgaben,567699.3,122153909,Vermischte Verwaltungsausgaben,212836.6,122153909,Vermischte Verwaltungsausgaben,249100.13,122153909,Vermischte Verwaltungsausgaben,187308.83,122153909,Vermischte Verwaltungsausgaben,73209.88,122153909,Vermischte Verwaltungsausgaben,252074.65,122153909,Vermischte Verwaltungsausgaben,218881.53,122153909,Vermischte Verwaltungsausgaben,268447.45,nlp
1649,4492,17,11,23257,111370.96,Beteiligung an den Versorgungslasten des Bundes,"Bundesministerium für Familie, Senioren, Frauen und Jugend",171123257,"Bundesministerium für Familie, Senioren, Frauen und Jugend einseins zweidreizweifünfsieben ","Bundesministerium für Familie, Senioren, Frauen und Jugend einseins zweidreizweifünfsieben  Beteiligung an den Versorgungslasten des Bundes",170145202,Beteiligung an den Versorgungslasten des Bundes,121388.44,176723257,Beteiligung an den Versorgungslasten des Bundes,171091.56,171123257,Beteiligung an den Versorgungslasten des Bundes,232141.89,171123257,Beteiligung an den Versorgungslasten des Bundes,208537.42,171123257,Beteiligung an den Versorgungslasten des Bundes,213531.19,171123257,Beteiligung an den Versorgungslasten des Bundes,219363.96,171123257,Beteiligung an den Versorgungslasten des Bundes,329721.0,171123257,Beteiligung an den Versorgungslasten des Bundes,176120.14,171123257,Beteiligung an den Versorgungslasten des Bundes,102861.35,171123257,Beteiligung an den Versorgungslasten des Bundes,108029.24,171123257,Beteiligung an den Versorgungslasten des Bundes,111111.7,nlp
1650,2160,9,16,52751,110085.78,Dienstreisen,Bundesministerium für Wirtschaft und Klimaschutz,91652751,Bundesministerium für Wirtschaft und Klimaschutz einssechs fünfzweisiebenfünfeins ,Bundesministerium für Wirtschaft und Klimaschutz einssechs fünfzweisiebenfünfeins  Dienstreisen,91653255,Dienstreisen,1261555.42,91552791,Dienstreisen,19034.21,91552791,Dienstreisen,26257.86,91552791,Dienstreisen,29372.52,91652731,Dienstreisen,103855.74,91652731,Dienstreisen,396204.91,91052601,Dienstreisen,449583.15,91652731,Dienstreisen,656324.44,91652731,Dienstreisen,388340.05,91652731,Dienstreisen,5137.69,91652751,Dienstreisen,29248.83,nlp
1651,4556,17,13,81101,109956.0,Erwerb von Fahrzeugen,"Bundesministerium für Familie, Senioren, Frauen und Jugend",171381101,"Bundesministerium für Familie, Senioren, Frauen und Jugend einsdrei achteinseinsnulleins ","Bundesministerium für Familie, Senioren, Frauen und Jugend einsdrei achteinseinsnulleins  Erwerb von Fahrzeugen",170181101,Erwerb von Fahrzeugen,314254.16,171068103,Erwerb von Fahrzeugen,16884444.14,171381101,Erwerb von Fahrzeugen,94021.14,171381101,Erwerb von Fahrzeugen,413257.54,171381101,Erwerb von Fahrzeugen,174883.16,171381101,Erwerb von Fahrzeugen,528696.45,171381101,Erwerb von Fahrzeugen,435805.04,171381101,Erwerb von Fahrzeugen,1185134.16,171381101,Erwerb von Fahrzeugen,411372.62,171381101,Erwerb von Fahrzeugen,165002.8,171381101,Erwerb von Fahrzeugen,94133.33,nlp
1652,488,4,54,51802,109692.12,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,Bundeskanzler und Bundeskanzleramt,45451802,Bundeskanzler und Bundeskanzleramt fünfvier fünfeinsachtnullzwei ,Bundeskanzler und Bundeskanzleramt fünfvier fünfeinsachtnullzwei  Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,40651802,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,11758769.76,40651802,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,11736909.55,40651802,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,11603124.89,40651802,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,12127000.0,45251802,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,1345884.5,45251802,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,1490347.98,45251802,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,1490348.04,45251802,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,3621632.35,45251802,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,3657316.47,45251802,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,3610033.41,45451802,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,109278.12,nlp
1653,2860,11,16,53919,109504.99,Vermischte Verwaltungsausgaben,Bundesministerium für Arbeit und Soziales,111653919,Bundesministerium für Arbeit und Soziales einssechs fünfdreineuneinsneun ,Bundesministerium für Arbeit und Soziales einssechs fünfdreineuneinsneun  Vermischte Verwaltungsausgaben,110453939,Vermischte Verwaltungsausgaben,33297.77,110753939,Vermischte Verwaltungsausgaben,28175.13,111653919,Vermischte Verwaltungsausgaben,46755.54,111653919,Vermischte Verwaltungsausgaben,49685.56,111653919,Vermischte Verwaltungsausgaben,53431.71,111653919,Vermischte Verwaltungsausgaben,33454.59,111653919,Vermischte Verwaltungsausgaben,25983.25,111653919,Vermischte Verwaltungsausgaben,31160.82,111653919,Vermischte Verwaltungsausgaben,29076.62,111653919,Vermischte Verwaltungsausgaben,69107.69,111653919,Vermischte Verwaltungsausgaben,74153.74,nlp
1654,4516,17,12,54701,108278.48,Nicht aufteilbare sächliche Verwaltungsausgaben,"Bundesministerium für Familie, Senioren, Frauen und Jugend",171254701,"Bundesministerium für Familie, Senioren, Frauen und Jugend einszwei fünfviersiebennulleins ","Bundesministerium für Familie, Senioren, Frauen und Jugend einszwei fünfviersiebennulleins  Nicht aufteilbare sächliche Verwaltungsausgaben",170452701,Nicht aufteilbare sächliche Verwaltungsausgaben,681829.96,170154701,Nicht aufteilbare sächliche Verwaltungsausgaben,122938.75,171252501,Nicht aufteilbare sächliche Verwaltungsausgaben,115984.26,171252501,Nicht aufteilbare sächliche Verwaltungsausgaben,131581.72,171254701,Nicht aufteilbare sächliche Verwaltungsausgaben,116173.23,171254701,Nicht aufteilbare sächliche Verwaltungsausgaben,103095.44,171254701,Nicht aufteilbare sächliche Verwaltungsausgaben,114502.54,171254701,Nicht aufteilbare sächliche Verwaltungsausgaben,92348.68,171254701,Nicht aufteilbare sächliche Verwaltungsausgaben,127866.97,171254701,Nicht aufteilbare sächliche Verwaltungsausgaben,104875.61,171254701,Nicht aufteilbare sächliche Verwaltungsausgaben,82329.07,nlp
1655,8,1,11,23257,107670.44,Beteiligung an den Versorgungslasten des Bundes,Bundespräsident und Bundespräsidialamt,11123257,Bundespräsident und Bundespräsidialamt einseins zweidreizweifünfsieben ,Bundespräsident und Bundespräsidialamt einseins zweidreizweifünfsieben  Beteiligung an den Versorgungslasten des Bundes,16723257,Beteiligung an den Versorgungslasten des Bundes,98709.03,16723257,Beteiligung an den Versorgungslasten des Bundes,211451.91,11123257,Beteiligung an den Versorgungslasten des Bundes,133518.59,11123257,Beteiligung an den Versorgungslasten des Bundes,182037.45,11123257,Beteiligung an den Versorgungslasten des Bundes,186441.13,11123257,Beteiligung an den Versorgungslasten des Bundes,190718.5,11123257,Beteiligung an den Versorgungslasten des Bundes,91479.12,11163257,Beteiligung an den Versorgungslasten des Bundes,152648.72,11123257,Beteiligung an den Versorgungslasten des Bundes,100234.2,11123257,Beteiligung an den Versorgungslasten des Bundes,286007.88,11123257,Beteiligung an den Versorgungslasten des Bundes,105120.48,nlp
1656,4668,20,12,51901,107440.99,Unterhaltung der Grundstücke und baulichen Anlagen,Bundesrechnungshof,201251901,Bundesrechnungshof einszwei fünfeinsneunnulleins ,Bundesrechnungshof einszwei fünfeinsneunnulleins  Unterhaltung der Grundstücke und baulichen Anlagen,200351901,Unterhaltung der Grundstücke und baulichen Anlagen,7986.61,200351901,Unterhaltung der Grundstücke und baulichen Anlagen,8206.47,201251901,Unterhaltung der Grundstücke und baulichen Anlagen,897817.56,201251901,Unterhaltung der Grundstücke und baulichen Anlagen,643145.34,201251901,Unterhaltung der Grundstücke und baulichen Anlagen,861502.0,201251901,Unterhaltung der Grundstücke und baulichen Anlagen,755582.09,201251901,Unterhaltung der Grundstücke und baulichen Anlagen,228057.16,201251901,Unterhaltung der Grundstücke und baulichen Anlagen,121593.12,201251901,Unterhaltung der Grundstücke und baulichen Anlagen,110254.66,201251901,Unterhaltung der Grundstücke und baulichen Anlagen,183700.69,201251901,Unterhaltung der Grundstücke und baulichen Anlagen,66332.32,nlp
1657,1975,9,12,51401,106463.43,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",Bundesministerium für Wirtschaft und Klimaschutz,91251401,Bundesministerium für Wirtschaft und Klimaschutz einszwei fünfeinsviernulleins ,"Bundesministerium für Wirtschaft und Klimaschutz einszwei fünfeinsviernulleins  Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",91751401,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",15041.02,91251401,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",143979.53,91251401,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",129414.4,91251401,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",123748.39,91251401,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",135790.77,91251401,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",88689.74,91251401,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",96554.45,91251401,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",132477.08,91251401,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",85775.63,91251401,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",106803.49,91251401,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",101562.67,nlp
1658,2670,11,6,45949,106283.89,Vermischte Personalausgaben,Bundesministerium für Arbeit und Soziales,110645949,Bundesministerium für Arbeit und Soziales nullsechs vierfünfneunvierneun ,Bundesministerium für Arbeit und Soziales nullsechs vierfünfneunvierneun  Vermischte Personalausgaben,110745929,Vermischte Personalausgaben,10821.58,110745929,Vermischte Personalausgaben,12666.84,111645929,Vermischte Personalausgaben,58642.13,110645949,Vermischte Personalausgaben,84507.17,110645949,Vermischte Personalausgaben,240018.26,110645949,Vermischte Personalausgaben,35273.06,110645949,Vermischte Personalausgaben,17925.51,110645949,Vermischte Personalausgaben,38246.89,110645949,Vermischte Personalausgaben,16803.26,110645949,Vermischte Personalausgaben,267834.73,110645949,Vermischte Personalausgaben,120924.91,nlp
1659,58,1,13,63403,105383.36,Zuweisungen an den Versorgungsfonds,Bundespräsident und Bundespräsidialamt,11363403,Bundespräsident und Bundespräsidialamt einsdrei sechsdreiviernulldrei ,Bundespräsident und Bundespräsidialamt einsdrei sechsdreiviernulldrei  Zuweisungen an den Versorgungsfonds,16743257,Zuweisungen an den Versorgungsfonds,2768478.04,16743257,Zuweisungen an den Versorgungsfonds,2696362.1,11363403,Zuweisungen an den Versorgungsfonds,78320.81,11363403,Zuweisungen an den Versorgungsfonds,81916.35,11363403,Zuweisungen an den Versorgungsfonds,98848.63,11363403,Zuweisungen an den Versorgungsfonds,91272.57,11363403,Zuweisungen an den Versorgungsfonds,64726.49,11363403,Zuweisungen an den Versorgungsfonds,64290.52,11363403,Zuweisungen an den Versorgungsfonds,62415.87,11363403,Zuweisungen an den Versorgungsfonds,73892.82,11363403,Zuweisungen an den Versorgungsfonds,88937.54,nlp
1660,4179,15,17,42821,104992.81,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Bundesministerium für Gesundheit,151742821,Bundesministerium für Gesundheit einssieben vierzweiachtzweieins ,Bundesministerium für Gesundheit einssieben vierzweiachtzweieins  Entgelte der Arbeitnehmerinnen und Arbeitnehmer,150142801,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,13059590.68,150142801,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,13131045.41,150142801,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,13581562.36,150142801,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,14129689.0,151742821,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,180553.42,151742821,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,93203.61,151742821,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,99481.26,151742821,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,68333.43,151742821,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,100452.87,151742821,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,100788.53,151742821,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,102242.51,nlp
1661,825,6,2,68731,104677.98,Kosten des Internationalen Instituts für Verwaltungswissenschaften in Brüssel,Bundesministerium des Innern und für Heimat,60268731,Bundesministerium des Innern und für Heimat nullzwei sechsachtsiebendreieins ,Bundesministerium des Innern und für Heimat nullzwei sechsachtsiebendreieins  Kosten des Internationalen Instituts für Verwaltungswissenschaften in Brüssel,60268701,Kosten des Internationalen Instituts für Verwaltungswissenschaften in Brüssel,100710.82,60268701,Kosten des Internationalen Instituts für Verwaltungswissenschaften in Brüssel,105221.09,60268731,Kosten des Internationalen Instituts für Verwaltungswissenschaften in Brüssel,100916.16,60268731,Kosten des Internationalen Instituts für Verwaltungswissenschaften in Brüssel,104455.33,60268731,Kosten des Internationalen Instituts für Verwaltungswissenschaften in Brüssel,105036.04,60268731,Kosten des Internationalen Instituts für Verwaltungswissenschaften in Brüssel,91753.77,60268731,Kosten des Internationalen Instituts für Verwaltungswissenschaften in Brüssel,98678.53,60268731,Kosten des Internationalen Instituts für Verwaltungswissenschaften in Brüssel,107728.49,60268731,Kosten des Internationalen Instituts für Verwaltungswissenschaften in Brüssel,82011.75,60268731,Kosten des Internationalen Instituts für Verwaltungswissenschaften in Brüssel,85947.64,60268731,Kosten des Internationalen Instituts für Verwaltungswissenschaften in Brüssel,80691.6,nlp
