,index,Epl.,Kap.,Tit.,Ist 2021,Zweckbestimmung,ministries,2021 id,id_nlp_help,id_nlp,2021 Zweckbestimmung,id
2946,1185,6,21,53999,703811.63,Vermischte Verwaltungsausgaben,Bundesministerium des Innern und für Heimat,062153999,Bundesministerium des Innern und für Heimat zweieins fünfdreineunneunneun ,Bundesministerium des Innern und für Heimat zweieins fünfdreineunneunneun  Vermischte Verwaltungsausgaben,Vermischte Verwaltungsausgaben,062053999
2947,4331,16,13,11201,703785.87,"Geldstrafen, Geldbußen und Gerichtskosten","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",161311201,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einsdrei einseinszweinulleins ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einsdrei einseinszweinulleins  Geldstrafen, Geldbußen und Gerichtskosten","Geldstrafen, Geldbußen und Gerichtskosten",161311201
2948,3376,12,17,81101,701721.3,Erwerb von Fahrzeugen,Bundesministerium für Digitales und Verkehr,121781101,Bundesministerium für Digitales und Verkehr einssieben achteinseinsnulleins ,Bundesministerium für Digitales und Verkehr einssieben achteinseinsnulleins  Erwerb von Fahrzeugen,Erwerb von Fahrzeugen,121781101
2949,4079,15,13,42871,701490.41,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Bundesministerium für Gesundheit,151342871,Bundesministerium für Gesundheit einsdrei vierzweiachtsiebeneins ,Bundesministerium für Gesundheit einsdrei vierzweiachtsiebeneins  Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,151342871
2950,3604,12,22,63403,700205.02,Zuweisungen an den Versorgungsfonds,Bundesministerium für Digitales und Verkehr,122263403,Bundesministerium für Digitales und Verkehr zweizwei sechsdreiviernulldrei ,Bundesministerium für Digitales und Verkehr zweizwei sechsdreiviernulldrei  Zuweisungen an den Versorgungsfonds,Zuweisungen an den Versorgungsfonds,122263403
2951,792,6,1,68643,700000.0,"Zuschuss an die ""Stiftung Datenschutz""",Bundesministerium des Innern und für Heimat,060168643,Bundesministerium des Innern und für Heimat nulleins sechsachtsechsvierdrei ,"Bundesministerium des Innern und für Heimat nulleins sechsachtsechsvierdrei  Zuschuss an die ""Stiftung Datenschutz""",,
2952,4260,16,3,68601,700000.0,Zuweisung zum Salzgitterfonds,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",160368601,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nulldrei sechsachtsechsnulleins ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nulldrei sechsachtsechsnulleins  Zuweisung zum Salzgitterfonds",Zuweisung zum Salzgitterfonds,160368601
2953,371,4,52,68523,699878.1,Reformationsjubiläum,Bundeskanzler und Bundeskanzleramt,045268523,Bundeskanzler und Bundeskanzleramt fünfzwei sechsachtfünfzweidrei ,Bundeskanzler und Bundeskanzleramt fünfzwei sechsachtfünfzweidrei  Reformationsjubiläum,,
2956,1881,8,13,89101,697288.1,Zuschüsse an Dritte zur Durchführung von Baumaßnahmen für die Bundesfinanzverwaltung,Bundesministerium der Finanzen,081389101,Bundesministerium der Finanzen einsdrei achtneuneinsnulleins ,Bundesministerium der Finanzen einsdrei achtneuneinsnulleins  Zuschüsse an Dritte zur Durchführung von Baumaßnahmen für die Bundesfinanzverwaltung,Zuschüsse an Dritte zur Durchführung von Baumaßnahmen für die Bundesfinanzverwaltung,081389101
2957,2623,10,17,81201,695868.62,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",Bundesministerium für Ernährung und Landwirtschaft,101781201,Bundesministerium für Ernährung und Landwirtschaft einssieben achteinszweinulleins ,"Bundesministerium für Ernährung und Landwirtschaft einssieben achteinszweinulleins  Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)","Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",101781201
2958,4134,15,15,81202,695361.46,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",Bundesministerium für Gesundheit,151581202,Bundesministerium für Gesundheit einsfünf achteinszweinullzwei ,"Bundesministerium für Gesundheit einsfünf achteinszweinullzwei  Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik","Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",151581202
2959,1975,9,3,12901,695356.96,Nutzungsentgelt aus dem Übereinkommen mit der Ferngas Nordbayern GmbH,Bundesministerium für Wirtschaft und Klimaschutz,090312901,Bundesministerium für Wirtschaft und Klimaschutz nulldrei einszweineunnulleins ,Bundesministerium für Wirtschaft und Klimaschutz nulldrei einszweineunnulleins  Nutzungsentgelt aus dem Übereinkommen mit der Ferngas Nordbayern GmbH,,
2960,777,6,1,68621,695000.0,Bundeszuschuss an die DFB-Kulturstiftung gGmbH zum Kunst- und Kulturprogramm anlässlich der EURO 2024,Bundesministerium des Innern und für Heimat,060168621,Bundesministerium des Innern und für Heimat nulleins sechsachtsechszweieins ,Bundesministerium des Innern und für Heimat nulleins sechsachtsechszweieins  Bundeszuschuss an die DFB-Kulturstiftung gGmbH zum Kunst- und Kulturprogramm anlässlich der EURO 2024,Bundeszuschuss an die Stiftung Fußball & Kultur EURO 2024 gGmbH zum Kunst- und Kulturprogramm anlässlich der EURO 2024,060168621
2961,3370,12,17,52501,694662.71,Aus- und Fortbildung,Bundesministerium für Digitales und Verkehr,121752501,Bundesministerium für Digitales und Verkehr einssieben fünfzweifünfnulleins ,Bundesministerium für Digitales und Verkehr einssieben fünfzweifünfnulleins  Aus- und Fortbildung,Aus- und Fortbildung,121752501
2962,4112,15,15,42831,693244.8,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Bundesministerium für Gesundheit,151542831,Bundesministerium für Gesundheit einsfünf vierzweiachtdreieins ,Bundesministerium für Gesundheit einsfünf vierzweiachtdreieins  Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,151542831
2964,4153,15,16,42729,692214.3,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",Bundesministerium für Gesundheit,151642729,Bundesministerium für Gesundheit einssechs vierzweisiebenzweineun ,"Bundesministerium für Gesundheit einssechs vierzweisiebenzweineun  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige","Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",151642729
2965,2057,9,12,42101,691600.47,Bezüge des Bundesministers und der Parlamentarischen Staatssekretäre,Bundesministerium für Wirtschaft und Klimaschutz,091242101,Bundesministerium für Wirtschaft und Klimaschutz einszwei vierzweieinsnulleins ,Bundesministerium für Wirtschaft und Klimaschutz einszwei vierzweieinsnulleins  Bezüge des Bundesministers und der Parlamentarischen Staatssekretäre,Bezüge des Bundesministers und der Parlamentarischen Staatssekretäre,091242101
2966,1985,9,3,69701,690672.24,Ausgaben im Zusammenhang mit dem Zwischenerwerb und Verkauf von 50Hertz-Anteilen durch die KfW,Bundesministerium für Wirtschaft und Klimaschutz,090369701,Bundesministerium für Wirtschaft und Klimaschutz nulldrei sechsneunsiebennulleins ,Bundesministerium für Wirtschaft und Klimaschutz nulldrei sechsneunsiebennulleins  Ausgaben im Zusammenhang mit dem Zwischenerwerb und Verkauf von 50Hertz-Anteilen durch die KfW,Ausgaben im Zusammenhang mit dem Zwischenerwerb und Verkauf von 50Hertz-Anteilen durch die KfW,090369701
2967,3465,12,19,81211,690547.92,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",Bundesministerium für Digitales und Verkehr,121981211,Bundesministerium für Digitales und Verkehr einsneun achteinszweieinseins ,"Bundesministerium für Digitales und Verkehr einsneun achteinszweieinseins  Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)","Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",121981211
2968,194,3,12,51801,690498.96,Mieten und Pachten,Bundesrat,031251801,Bundesrat einszwei fünfeinsachtnulleins ,Bundesrat einszwei fünfeinsachtnulleins  Mieten und Pachten,Mieten und Pachten,031251801
2969,3289,12,14,81211,689242.77,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",Bundesministerium für Digitales und Verkehr,121481211,Bundesministerium für Digitales und Verkehr einsvier achteinszweieinseins ,"Bundesministerium für Digitales und Verkehr einsvier achteinszweieinseins  Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)","Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",121481211
2970,1204,6,22,42709,687329.06,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",Bundesministerium des Innern und für Heimat,062242709,Bundesministerium des Innern und für Heimat zweizwei vierzweisiebennullneun ,"Bundesministerium des Innern und für Heimat zweizwei vierzweisiebennullneun  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige","Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",062042709
2972,550,5,2,68714,684628.04,Deutsch-Italienischer Zukunftsfonds,Auswärtiges Amt,050268714,Auswärtiges Amt nullzwei sechsachtsiebeneinsvier ,Auswärtiges Amt nullzwei sechsachtsiebeneinsvier  Deutsch-Italienischer Zukunftsfonds,Deutsch-Italienischer Zukunftsfonds,050468791
2973,4732,21,12,53201,683811.13,Aufträge und Dienstleistungen im Bereich Informationstechnik,Der Bundesbeauftragte für den Datenschutz und die Informationsfreiheit,211253201,Der Bundesbeauftragte für den Datenschutz und die Informationsfreiheit einszwei fünfdreizweinulleins ,Der Bundesbeauftragte für den Datenschutz und die Informationsfreiheit einszwei fünfdreizweinulleins  Aufträge und Dienstleistungen im Bereich Informationstechnik,Aufträge und Dienstleistungen im Bereich Informationstechnik,211253201
2974,1457,6,33,81101,683519.89,Erwerb von Fahrzeugen,Bundesministerium des Innern und für Heimat,063381101,Bundesministerium des Innern und für Heimat dreidrei achteinseinsnulleins ,Bundesministerium des Innern und für Heimat dreidrei achteinseinsnulleins  Erwerb von Fahrzeugen,Erwerb von Fahrzeugen,063381101
2975,2785,11,11,52602,682942.01,"Sachverständige, Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen",Bundesministerium für Arbeit und Soziales,111152602,Bundesministerium für Arbeit und Soziales einseins fünfzweisechsnullzwei ,"Bundesministerium für Arbeit und Soziales einseins fünfzweisechsnullzwei  Sachverständige, Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen","Sachverständige, Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen",111152602
2976,1648,7,16,42202,681798.79,Bezüge und Nebenleistungen der beamteten Hilfskräfte,Bundesministerium der Justiz,071642202,Bundesministerium der Justiz einssechs vierzweizweinullzwei ,Bundesministerium der Justiz einssechs vierzweizweinullzwei  Bezüge und Nebenleistungen der beamteten Hilfskräfte,Bezüge und Nebenleistungen der beamteten Hilfskräfte,071642202
2977,980,6,12,42101,679073.48,Bezüge des Bundesministers und der Parlamentarischen Staatssekretäre,Bundesministerium des Innern und für Heimat,061242101,Bundesministerium des Innern und für Heimat einszwei vierzweieinsnulleins ,Bundesministerium des Innern und für Heimat einszwei vierzweieinsnulleins  Bezüge des Bundesministers und der Parlamentarischen Staatssekretäre,Bezüge des Bundesministers und der Parlamentarischen Staatssekretäre,061242101
2978,3836,14,10,16202,678792.01,Zinsen aus Vorauszahlungen sowie aufgrund von Verzug und Stundung aus Inlandsverträgen,Bundesministerium der Verteidigung,141016202,Bundesministerium der Verteidigung einsnull einssechszweinullzwei ,Bundesministerium der Verteidigung einsnull einssechszweinullzwei  Zinsen aus Vorauszahlungen sowie aufgrund von Verzug und Stundung aus Inlandsverträgen,Zinsen aus Vorauszahlungen sowie aufgrund von Verzug und Stundung aus Inlandsverträgen,141016202
2979,319,4,51,43457,676832.08,Zuführung an die Versorgungsrücklage,Bundeskanzler und Bundeskanzleramt,045143457,Bundeskanzler und Bundeskanzleramt fünfeins vierdreivierfünfsieben ,Bundeskanzler und Bundeskanzleramt fünfeins vierdreivierfünfsieben  Zuführung an die Versorgungsrücklage,Zuführung an die Versorgungsrücklage,045143457
2981,3985,15,4,68603,673330.49,Verbesserung der Arzneimitteltherapiesicherheit,Bundesministerium für Gesundheit,150468603,Bundesministerium für Gesundheit nullvier sechsachtsechsnulldrei ,Bundesministerium für Gesundheit nullvier sechsachtsechsnulldrei  Verbesserung der Arzneimitteltherapiesicherheit,Verbesserung der Arzneimitteltherapiesicherheit,150468603
2983,4692,20,12,52701,672629.87,Dienstreisen,Bundesrechnungshof,201252701,Bundesrechnungshof einszwei fünfzweisiebennulleins ,Bundesrechnungshof einszwei fünfzweisiebennulleins  Dienstreisen,Dienstreisen,201252701
2984,2996,12,1,42729,671250.47,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",Bundesministerium für Digitales und Verkehr,120142729,Bundesministerium für Digitales und Verkehr nulleins vierzweisiebenzweineun ,"Bundesministerium für Digitales und Verkehr nulleins vierzweisiebenzweineun  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige","Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",120142729
2985,3303,12,14,53203,669351.05,Sonstige Dienstleistungsaufträge an Dritte,Bundesministerium für Digitales und Verkehr,121453203,Bundesministerium für Digitales und Verkehr einsvier fünfdreizweinulldrei ,Bundesministerium für Digitales und Verkehr einsvier fünfdreizweinulldrei  Sonstige Dienstleistungsaufträge an Dritte,Sonstige Dienstleistungsaufträge an Dritte,121453203
2986,3442,12,18,71101,667541.52,"Kleine Neu-, Um- und Erweiterungsbauten",Bundesministerium für Digitales und Verkehr,121871101,Bundesministerium für Digitales und Verkehr einsacht siebeneinseinsnulleins ,"Bundesministerium für Digitales und Verkehr einsacht siebeneinseinsnulleins  Kleine Neu-, Um- und Erweiterungsbauten","Kleine Neu-, Um- und Erweiterungsbauten",121871101
2989,4328,16,12,81201,664410.13,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",161281201,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einszwei achteinszweinulleins ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einszwei achteinszweinulleins  Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)","Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",161281201
2990,864,6,3,89650,664000.0,Zuwendungen zum Bau und zur Einrichtung von kulturellen und sozialen Investitionsmaßnahmen der deutschen Minderheit in Nordschleswig/Dänemark,Bundesministerium des Innern und für Heimat,060389650,Bundesministerium des Innern und für Heimat nulldrei achtneunsechsfünfnull ,Bundesministerium des Innern und für Heimat nulldrei achtneunsechsfünfnull  Zuwendungen zum Bau und zur Einrichtung von kulturellen und sozialen Investitionsmaßnahmen der deutschen Minderheit in Nordschleswig/Dänemark,Zuwendungen zum Bau und zur Einrichtung von kulturellen und sozialen Investitionsmaßnahmen der deutschen Minderheit in Nordschleswig/Dänemark,060389650
