,index,Epl.,Kap.,Tit.,Ist 2019,Zweckbestimmung,ministries,2019 id,id_nlp_help,id_nlp,2019 Zweck,id
3036,2574,11,2,63604,522887.23,Kosten der Nachversicherung gem. §§ 23 und 23a des Gesetzes zur Regelung der Verbindlichkeiten nationalsozialistischer Einrichtungen und der Rechtsverhältnisse an deren Vermögen,Bundesministerium für Arbeit und Soziales,636041102,Bundesministerium für Arbeit und Soziales nullzweisechsdreisechsnullvier ,Bundesministerium für Arbeit und Soziales nullzweisechsdreisechsnullvier  Kosten der Nachversicherung gem. §§ 23 und 23a des Gesetzes zur Regelung der Verbindlichkeiten nationalsozialistischer Einrichtungen und der Rechtsverhältnisse an deren Vermögen,Kosten der Nachversicherung gem. §§ 23 und 23a des Gesetzes zur Regelung der Verbindlichkeiten nationalsozialistischer Einrichtungen und der Rechtsverhältnisse an deren Vermögen,636041102.0
3037,4070,15,16,52701,522154.18,Dienstreisen,Bundesministerium für Gesundheit,527011516,Bundesministerium für Gesundheit einssechsfünfzweisiebennulleins ,Bundesministerium für Gesundheit einssechsfünfzweisiebennulleins  Dienstreisen,Dienstreisen,527011516.0
3039,4586,21,12,51701,521049.07,"Bewirtschaftung der Grundstücke, Gebäude und Räume",Der Bundesbeauftragte für den Datenschutz und die Informationsfreiheit,517012112,Der Bundesbeauftragte für den Datenschutz und die Informationsfreiheit einszweifünfeinssiebennulleins ,"Der Bundesbeauftragte für den Datenschutz und die Informationsfreiheit einszweifünfeinssiebennulleins  Bewirtschaftung der Grundstücke, Gebäude und Räume","Bewirtschaftung der Grundstücke, Gebäude und Räume",517012112.0
3040,3344,12,18,51901,520578.81,Unterhaltung der Grundstücke und baulichen Anlagen,Bundesministerium für Digitales und Verkehr,519011218,Bundesministerium für Digitales und Verkehr einsachtfünfeinsneunnulleins ,Bundesministerium für Digitales und Verkehr einsachtfünfeinsneunnulleins  Unterhaltung der Grundstücke und baulichen Anlagen,Unterhaltung der Grundstücke und baulichen Anlagen,519011218.0
3043,1871,9,1,68313,517814.7,Steigerung der Wettbewerbsfähigkeit der maritimen Wirtschaft,Bundesministerium für Wirtschaft und Klimaschutz,683130901,Bundesministerium für Wirtschaft und Klimaschutz nulleinssechsachtdreieinsdrei ,Bundesministerium für Wirtschaft und Klimaschutz nulleinssechsachtdreieinsdrei  Steigerung der Wettbewerbsfähigkeit der maritimen Wirtschaft,Steigerung der Wettbewerbsfähigkeit der maritimen Wirtschaft,683130901.0
3044,4593,21,12,81202,517695.76,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",Der Bundesbeauftragte für den Datenschutz und die Informationsfreiheit,812022112,Der Bundesbeauftragte für den Datenschutz und die Informationsfreiheit einszweiachteinszweinullzwei ,"Der Bundesbeauftragte für den Datenschutz und die Informationsfreiheit einszweiachteinszweinullzwei  Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik","Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",812022112.0
3045,2600,11,3,63631,516788.02,"Heil- und Krankenbehandlung für Berechtigte nach dem HHG, dem StrRehaG und VwRehaG",Bundesministerium für Arbeit und Soziales,636311103,Bundesministerium für Arbeit und Soziales nulldreisechsdreisechsdreieins ,"Bundesministerium für Arbeit und Soziales nulldreisechsdreisechsdreieins  Heil- und Krankenbehandlung für Berechtigte nach dem HHG, dem StrRehaG und VwRehaG","Heil- und Krankenbehandlung für Berechtigte nach dem HHG, dem StrRehaG und VwRehaG",636311103.0
3046,1083,6,19,11999,516660.45,Vermischte Einnahmen,Bundesministerium des Innern und für Heimat,119990619,Bundesministerium des Innern und für Heimat einsneuneinseinsneunneunneun ,Bundesministerium des Innern und für Heimat einsneuneinseinsneunneunneun  Vermischte Einnahmen,Vermischte Einnahmen,119990619.0
3047,4807,30,12,42101,515952.33,Bezüge der Bundesministerin und der Parlamentarischen Staatssekretäre,Bundesministerium für Bildung und Forschung,421013012,Bundesministerium für Bildung und Forschung einszweivierzweieinsnulleins ,Bundesministerium für Bildung und Forschung einszweivierzweieinsnulleins  Bezüge der Bundesministerin und der Parlamentarischen Staatssekretäre,Bezüge der Bundesministerin und der Parlamentarischen Staatssekretäre,421013012.0
3048,3793,14,12,52501,514845.57,Aus- und Fortbildung,Bundesministerium der Verteidigung,525011412,Bundesministerium der Verteidigung einszweifünfzweifünfnulleins ,Bundesministerium der Verteidigung einszweifünfzweifünfnulleins  Aus- und Fortbildung,Aus- und Fortbildung,525011412.0
3049,1494,7,12,42101,514562.3,"Bezüge der Bundesministerin, der Parlamentarischen Staatssekretärin und des Parlamentarischen Staatssekretärs",Bundesministerium der Justiz,421010712,Bundesministerium der Justiz einszweivierzweieinsnulleins ,"Bundesministerium der Justiz einszweivierzweieinsnulleins  Bezüge der Bundesministerin, der Parlamentarischen Staatssekretärin und des Parlamentarischen Staatssekretärs","Bezüge des Bundesministers, der Parlamentarischen Staatssekretärin und des Parlamentarischen Staatssekretärs",421010812.0
3050,3144,12,12,42101,514455.37,Bezüge des Bundesministers und der Parlamentarischen Staatssekretäre,Bundesministerium für Digitales und Verkehr,421011212,Bundesministerium für Digitales und Verkehr einszweivierzweieinsnulleins ,Bundesministerium für Digitales und Verkehr einszweivierzweieinsnulleins  Bezüge des Bundesministers und der Parlamentarischen Staatssekretäre,"Bezüge des Bundesministers, der Parlamentarischen Staatssekretärin und der Parlamentarischen Staatssekretäre",421011212.0
3051,1310,6,28,52521,514268.64,Aus- und Fortbildung,Bundesministerium des Innern und für Heimat,525210628,Bundesministerium des Innern und für Heimat zweiachtfünfzweifünfzweieins ,Bundesministerium des Innern und für Heimat zweiachtfünfzweifünfzweieins  Aus- und Fortbildung,Aus- und Fortbildung,525210628.0
3054,4293,16,15,53999,510620.09,Vermischte Verwaltungsausgaben,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",539991615,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einsfünffünfdreineunneunneun ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einsfünffünfdreineunneunneun  Vermischte Verwaltungsausgaben",Vermischte Verwaltungsausgaben,539991615.0
3055,1742,8,11,54301,509400.7,Veröffentlichungen und Fachinformationen,Bundesministerium der Finanzen,543010811,Bundesministerium der Finanzen einseinsfünfvierdreinulleins ,Bundesministerium der Finanzen einseinsfünfvierdreinulleins  Veröffentlichungen und Fachinformationen,Veröffentlichungen und Fachinformationen,543010811.0
3056,3729,14,8,53919,508845.1,Vermischte Verwaltungsausgaben,Bundesministerium der Verteidigung,539191408,Bundesministerium der Verteidigung nullachtfünfdreineuneinsneun ,Bundesministerium der Verteidigung nullachtfünfdreineuneinsneun  Vermischte Verwaltungsausgaben,,
3057,45,1,13,42201,508432.77,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Bundespräsident und Bundespräsidialamt,422010113,Bundespräsident und Bundespräsidialamt einsdreivierzweizweinulleins ,Bundespräsident und Bundespräsidialamt einsdreivierzweizweinulleins  Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,422010113.0
3058,532,5,2,53114,507108.99,Gästeprogramm der Bundesrepublik Deutschland,Auswärtiges Amt,531140502,Auswärtiges Amt nullzweifünfdreieinseinsvier ,Auswärtiges Amt nullzweifünfdreieinseinsvier  Gästeprogramm der Bundesrepublik Deutschland,Gästeprogramm der Bundesrepublik Deutschland,531140502.0
3060,4420,17,12,42101,506272.89,"Bezüge der Bundesministerin, der Parlamentarischen Staatssekretärin und des Parlamentarischen Staatssekretärs","Bundesministerium für Familie, Senioren, Frauen und Jugend",421011712,"Bundesministerium für Familie, Senioren, Frauen und Jugend einszweivierzweieinsnulleins ","Bundesministerium für Familie, Senioren, Frauen und Jugend einszweivierzweieinsnulleins  Bezüge der Bundesministerin, der Parlamentarischen Staatssekretärin und des Parlamentarischen Staatssekretärs","Bezüge der Bundesministerin, der Parlamentarischen Staatssekretärin und des Parlamentarischen Staatssekretärs",421011712.0
3061,4667,23,12,42101,505175.23,Bezüge des Bundesministers und der Parlamentarischen Staatssekretäre,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,421012312,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung einszweivierzweieinsnulleins ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung einszweivierzweieinsnulleins  Bezüge des Bundesministers und der Parlamentarischen Staatssekretäre,Bezüge der Bundesministerin und der Parlamentarischen Staatssekretäre/-innen,421012312.0
3062,1731,8,11,44357,505028.46,Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften,Bundesministerium der Finanzen,443570811,Bundesministerium der Finanzen einseinsviervierdreifünfsieben ,Bundesministerium der Finanzen einseinsviervierdreifünfsieben  Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften,Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften,443570811.0
3063,2372,10,12,81201,504336.44,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",Bundesministerium für Ernährung und Landwirtschaft,812011012,Bundesministerium für Ernährung und Landwirtschaft einszweiachteinszweinulleins ,"Bundesministerium für Ernährung und Landwirtschaft einszweiachteinszweinulleins  Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)","Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",812011012.0
3064,4193,16,12,42101,504117.87,"Bezüge der Bundesministerin, der Parlamentarischen Staatssekretärin und des Parlamentarischen Staatssekretärs","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",421011612,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einszweivierzweieinsnulleins ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einszweivierzweieinsnulleins  Bezüge der Bundesministerin, der Parlamentarischen Staatssekretärin und des Parlamentarischen Staatssekretärs","Bezüge der Bundesministerin, der Parlamentarischen Staatssekretärin und des Parlamentarischen Staatssekretärs",421011612.0
3065,3911,15,12,42101,503835.72,Bezüge des Bundesministers und der Parlamentarischen Staatssekretärinnen,Bundesministerium für Gesundheit,421011512,Bundesministerium für Gesundheit einszweivierzweieinsnulleins ,Bundesministerium für Gesundheit einszweivierzweieinsnulleins  Bezüge des Bundesministers und der Parlamentarischen Staatssekretärinnen,"Bezüge des Bundesministers, der Parlamentarischen Staatssekretärin und des Parlamentarischen Staatssekretärs",421011512.0
3066,2705,11,12,42101,503553.57,Bezüge der Bundesministerin und der Parlamentarischen Staatssekretäre,Bundesministerium für Arbeit und Soziales,421011112,Bundesministerium für Arbeit und Soziales einszweivierzweieinsnulleins ,Bundesministerium für Arbeit und Soziales einszweivierzweieinsnulleins  Bezüge der Bundesministerin und der Parlamentarischen Staatssekretäre,Bezüge des Bundesministers und der Parlamentarischen Staatssekretärinnen,421011112.0
3067,629,5,12,42111,503143.98,Bezüge des Bundesministers und der Staatsminister,Auswärtiges Amt,421110512,Auswärtiges Amt einszweivierzweieinseinseins ,Auswärtiges Amt einszweivierzweieinseinseins  Bezüge des Bundesministers und der Staatsminister,Bezüge der Bundesministerin und der Staatsminister,421110512.0
3069,4486,19,11,44657,501347.32,Beihilfen aufgrund der Beihilfevorschriften,Bundesverfassungsgericht,446571911,Bundesverfassungsgericht einseinsvierviersechsfünfsieben ,Bundesverfassungsgericht einseinsvierviersechsfünfsieben  Beihilfen aufgrund der Beihilfevorschriften,Beihilfen aufgrund der Beihilfevorschriften,446571911.0
3070,1756,8,12,42101,501180.58,Bezüge des Bundesministers und der Parlamentarischen Staatssekretärinnen,Bundesministerium der Finanzen,421010812,Bundesministerium der Finanzen einszweivierzweieinsnulleins ,Bundesministerium der Finanzen einszweivierzweieinsnulleins  Bezüge des Bundesministers und der Parlamentarischen Staatssekretärinnen,Bezüge des Bundesministers und des Parlamentarischen Staatssekretärs,421010712.0
3072,715,6,1,68516,500000.0,"Zuschuss zur Vorbereitung, Durchführung und Abwicklung von Kirchentagen",Bundesministerium des Innern und für Heimat,685160601,Bundesministerium des Innern und für Heimat nulleinssechsachtfünfeinssechs ,"Bundesministerium des Innern und für Heimat nulleinssechsachtfünfeinssechs  Zuschuss zur Vorbereitung, Durchführung und Abwicklung von Kirchentagen","Zuschuss zur Vorbereitung, Durchführung und Abwicklung von Kirchentagen",685160601.0
3073,3396,12,19,52501,499058.08,Aus- und Fortbildung,Bundesministerium für Digitales und Verkehr,525011219,Bundesministerium für Digitales und Verkehr einsneunfünfzweifünfnulleins ,Bundesministerium für Digitales und Verkehr einsneunfünfzweifünfnulleins  Aus- und Fortbildung,Aus- und Fortbildung,525011219.0
3074,3485,12,21,42221,498845.08,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Bundesministerium für Digitales und Verkehr,422211221,Bundesministerium für Digitales und Verkehr zweieinsvierzweizweizweieins ,Bundesministerium für Digitales und Verkehr zweieinsvierzweizweizweieins  Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,422211221.0
3075,268,4,13,54501,498605.02,"Konferenzen, Tagungen, Messen und Ausstellungen",Bundeskanzler und Bundeskanzleramt,545010413,Bundeskanzler und Bundeskanzleramt einsdreifünfvierfünfnulleins ,"Bundeskanzler und Bundeskanzleramt einsdreifünfvierfünfnulleins  Konferenzen, Tagungen, Messen und Ausstellungen","Konferenzen, Tagungen, Messen und Ausstellungen",545010413.0
3076,2620,11,5,89301,497832.63,Investitionszuschüsse an Einrichtungen der beruflichen und der medizinischen Rehabilitation,Bundesministerium für Arbeit und Soziales,893011105,Bundesministerium für Arbeit und Soziales nullfünfachtneundreinulleins ,Bundesministerium für Arbeit und Soziales nullfünfachtneundreinulleins  Investitionszuschüsse an Einrichtungen der beruflichen und der medizinischen Rehabilitation,,
3077,1041,6,16,53909,494750.12,Vermischte Verwaltungsausgaben,Bundesministerium des Innern und für Heimat,539090616,Bundesministerium des Innern und für Heimat einssechsfünfdreineunnullneun ,Bundesministerium des Innern und für Heimat einssechsfünfdreineunnullneun  Vermischte Verwaltungsausgaben,Vermischte Verwaltungsausgaben,539090616.0
3078,2354,10,12,42101,494266.98,Bezüge der Bundesministerin und der Parlamentarischen Staatssekretäre,Bundesministerium für Ernährung und Landwirtschaft,421011012,Bundesministerium für Ernährung und Landwirtschaft einszweivierzweieinsnulleins ,Bundesministerium für Ernährung und Landwirtschaft einszweivierzweieinsnulleins  Bezüge der Bundesministerin und der Parlamentarischen Staatssekretäre,Bezüge des Bundesministers und der Parlamentarischen Staatssekretärinnen,421011012.0
3079,2545,10,18,51401,493345.77,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",Bundesministerium für Ernährung und Landwirtschaft,514011018,Bundesministerium für Ernährung und Landwirtschaft einsachtfünfeinsviernulleins ,"Bundesministerium für Ernährung und Landwirtschaft einsachtfünfeinsviernulleins  Verbrauchsmittel, Haltung von Fahrzeugen und dgl.","Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",514011018.0
3081,3289,12,17,81101,492985.3,Erwerb von Fahrzeugen,Bundesministerium für Digitales und Verkehr,811011217,Bundesministerium für Digitales und Verkehr einssiebenachteinseinsnulleins ,Bundesministerium für Digitales und Verkehr einssiebenachteinseinsnulleins  Erwerb von Fahrzeugen,Erwerb von Fahrzeugen,811011220.0
3082,1587,7,16,81202,491239.39,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",Bundesministerium der Justiz,812020716,Bundesministerium der Justiz einssechsachteinszweinullzwei ,"Bundesministerium der Justiz einssechsachteinszweinullzwei  Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik","Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",812020716.0
3084,3165,12,13,13201,490730.31,Erlöse aus der Veräußerung von beweglichen Sachen,Bundesministerium für Digitales und Verkehr,132011213,Bundesministerium für Digitales und Verkehr einsdreieinsdreizweinulleins ,Bundesministerium für Digitales und Verkehr einsdreieinsdreizweinulleins  Erlöse aus der Veräußerung von beweglichen Sachen,Erlöse aus der Veräußerung von beweglichen Sachen,132011213.0
