,index,Epl.,Kap.,Tit.,Ist 2019,Zweckbestimmung,ministries,2019 id,id_nlp_help,id_nlp,2019 Zweckbestimmung,id
2655,3064,12,10,53208,889162.39,Kosten für Beratungs- und Informationsdienste für die Seeschifffahrt,Bundesministerium für Digitales und Verkehr,121053208,Bundesministerium für Digitales und Verkehr einsnull fünfdreizweinullacht ,Bundesministerium für Digitales und Verkehr einsnull fünfdreizweinullacht  Kosten für Beratungs- und Informationsdienste für die Seeschifffahrt,Kosten für Beratungs- und Informationsdienste für die Seeschifffahrt,121053208
2657,242,4,12,52701,888394.17,Dienstreisen,Bundeskanzler und Bundeskanzleramt,041252701,Bundeskanzler und Bundeskanzleramt einszwei fünfzweisiebennulleins ,Bundeskanzler und Bundeskanzleramt einszwei fünfzweisiebennulleins  Dienstreisen,Dienstreisen,041252701
2658,3330,12,18,42729,887579.38,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",Bundesministerium für Digitales und Verkehr,121842729,Bundesministerium für Digitales und Verkehr einsacht vierzweisiebenzweineun ,"Bundesministerium für Digitales und Verkehr einsacht vierzweisiebenzweineun  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige","Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",121842729
2659,295,4,32,54204,887324.58,Ressortübergreifende Nachhaltigkeitskommunikation,Bundeskanzler und Bundeskanzleramt,043254204,Bundeskanzler und Bundeskanzleramt dreizwei fünfvierzweinullvier ,Bundeskanzler und Bundeskanzleramt dreizwei fünfvierzweinullvier  Ressortübergreifende Nachhaltigkeitskommunikation,,
2661,3382,12,19,42831,883982.22,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Bundesministerium für Digitales und Verkehr,121942831,Bundesministerium für Digitales und Verkehr einsneun vierzweiachtdreieins ,Bundesministerium für Digitales und Verkehr einsneun vierzweiachtdreieins  Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,121942831
2662,2801,11,15,42202,880789.63,Bezüge und Nebenleistungen der beamteten Hilfskräfte,Bundesministerium für Arbeit und Soziales,111542202,Bundesministerium für Arbeit und Soziales einsfünf vierzweizweinullzwei ,Bundesministerium für Arbeit und Soziales einsfünf vierzweizweinullzwei  Bezüge und Nebenleistungen der beamteten Hilfskräfte,Bezüge und Nebenleistungen der beamteten Hilfskräfte,111542202
2663,2451,10,15,98103,880593.85,Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,Bundesministerium für Ernährung und Landwirtschaft,101598103,Bundesministerium für Ernährung und Landwirtschaft einsfünf neunachteinsnulldrei ,Bundesministerium für Ernährung und Landwirtschaft einsfünf neunachteinsnulldrei  Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,101798103
2665,4754,30,4,68514,879135.8,Förderung von Sprunginnovationen,Bundesministerium für Bildung und Forschung,300468514,Bundesministerium für Bildung und Forschung nullvier sechsachtfünfeinsvier ,Bundesministerium für Bildung und Forschung nullvier sechsachtfünfeinsvier  Förderung von Sprunginnovationen,Förderung von Sprunginnovationen,300468514
2666,692,5,13,51701,877240.11,"Bewirtschaftung der Grundstücke, Gebäude und Räume",Auswärtiges Amt,051351701,Auswärtiges Amt einsdrei fünfeinssiebennulleins ,"Auswärtiges Amt einsdrei fünfeinssiebennulleins  Bewirtschaftung der Grundstücke, Gebäude und Räume","Bewirtschaftung der Grundstücke, Gebäude und Räume",051351701
2667,399,4,52,68472,875849.37,Förderung des kulturellen Eigenlebens fremder Volksgruppen,Bundeskanzler und Bundeskanzleramt,045268472,Bundeskanzler und Bundeskanzleramt fünfzwei sechsachtviersiebenzwei ,Bundeskanzler und Bundeskanzleramt fünfzwei sechsachtviersiebenzwei  Förderung des kulturellen Eigenlebens fremder Volksgruppen,Förderung des kulturellen Eigenlebens fremder Volksgruppen,045268472
2669,1458,7,10,68702,874299.0,Beitrag zu den laufenden Kosten des Internationalen Seegerichtshofs,Bundesministerium der Justiz,071068702,Bundesministerium der Justiz einsnull sechsachtsiebennullzwei ,Bundesministerium der Justiz einsnull sechsachtsiebennullzwei  Beitrag zu den laufenden Kosten des Internationalen Seegerichtshofs,Beitrag zu den laufenden Kosten des Internationalen Seegerichtshofs,071068702
2670,4398,17,11,43157,874101.77,"Versorgungsbezüge der Bundesministerinnen und Bundesminister, Parlamentarischen Staatssekretärinnen und Parlamentarischen Staatssekretäre, sonstiger Amtsträger sowie deren Hinterbliebenen","Bundesministerium für Familie, Senioren, Frauen und Jugend",171143157,"Bundesministerium für Familie, Senioren, Frauen und Jugend einseins vierdreieinsfünfsieben ","Bundesministerium für Familie, Senioren, Frauen und Jugend einseins vierdreieinsfünfsieben  Versorgungsbezüge der Bundesministerinnen und Bundesminister, Parlamentarischen Staatssekretärinnen und Parlamentarischen Staatssekretäre, sonstiger Amtsträger sowie deren Hinterbliebenen","Versorgungsbezüge der Bundesministerinnen und Bundesminister, Parlamentarischen Staatssekretärinnen und Parlamentarischen Staatssekretäre, sonstiger Amtsträger sowie deren Hinterbliebenen",171143157
2672,2824,11,16,23607,873418.36,Erstattung der Aufwendungen für die Verwaltung des Ausgleichsfonds in der Sozialen Pflegeversicherung,Bundesministerium für Arbeit und Soziales,111623607,Bundesministerium für Arbeit und Soziales einssechs zweidreisechsnullsieben ,Bundesministerium für Arbeit und Soziales einssechs zweidreisechsnullsieben  Erstattung der Aufwendungen für die Verwaltung des Ausgleichsfonds in der Sozialen Pflegeversicherung,Erstattung der Aufwendungen für die Verwaltung des Ausgleichsfonds in der Sozialen Pflegeversicherung sowie für die Vertretung des Pflegevorsorgefonds in gerichtlichen Verfahren,111623607
2673,2807,11,15,51701,873004.01,"Bewirtschaftung der Grundstücke, Gebäude und Räume",Bundesministerium für Arbeit und Soziales,111551701,Bundesministerium für Arbeit und Soziales einsfünf fünfeinssiebennulleins ,"Bundesministerium für Arbeit und Soziales einsfünf fünfeinssiebennulleins  Bewirtschaftung der Grundstücke, Gebäude und Räume","Bewirtschaftung der Grundstücke, Gebäude und Räume",111551701
2675,1414,6,34,45301,870925.74,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",Bundesministerium des Innern und für Heimat,063445301,Bundesministerium des Innern und für Heimat dreivier vierfünfdreinulleins ,"Bundesministerium des Innern und für Heimat dreivier vierfünfdreinulleins  Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen","Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",063445301
2676,3666,14,5,55422,867439.0,Beschaffung Schwerer Transporthubschrauber (STH),Bundesministerium der Verteidigung,140555422,Bundesministerium der Verteidigung nullfünf fünffünfvierzweizwei ,Bundesministerium der Verteidigung nullfünf fünffünfvierzweizwei  Beschaffung Schwerer Transporthubschrauber (STH),,
2677,4787,30,11,43157,867129.51,"Versorgungsbezüge der Bundesministerinnen und Bundesminister, sonstiger Amtsträger und deren Hinterbliebenen",Bundesministerium für Bildung und Forschung,301143157,Bundesministerium für Bildung und Forschung einseins vierdreieinsfünfsieben ,"Bundesministerium für Bildung und Forschung einseins vierdreieinsfünfsieben  Versorgungsbezüge der Bundesministerinnen und Bundesminister, sonstiger Amtsträger und deren Hinterbliebenen","Versorgungsbezüge der Bundesministerinnen und Bundesminister, sonstiger Amtsträger und deren Hinterbliebenen",301143157
2678,3352,12,18,81201,866451.81,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",Bundesministerium für Digitales und Verkehr,121881201,Bundesministerium für Digitales und Verkehr einsacht achteinszweinulleins ,"Bundesministerium für Digitales und Verkehr einsacht achteinszweinulleins  Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)","Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",121881201
2679,232,4,12,42202,866023.72,Bezüge und Nebenleistungen der beamteten Hilfskräfte,Bundeskanzler und Bundeskanzleramt,041242202,Bundeskanzler und Bundeskanzleramt einszwei vierzweizweinullzwei ,Bundeskanzler und Bundeskanzleramt einszwei vierzweizweinullzwei  Bezüge und Nebenleistungen der beamteten Hilfskräfte,Bezüge und Nebenleistungen der beamteten Hilfskräfte,041242202
2681,3956,15,13,42709,864523.55,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",Bundesministerium für Gesundheit,151342709,Bundesministerium für Gesundheit einsdrei vierzweisiebennullneun ,"Bundesministerium für Gesundheit einsdrei vierzweisiebennullneun  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige","Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",151342709
2682,2657,11,7,68403,864045.59,Gestaltung des Wandels in Arbeitswelt und Sozialstaat,Bundesministerium für Arbeit und Soziales,110768403,Bundesministerium für Arbeit und Soziales nullsieben sechsachtviernulldrei ,Bundesministerium für Arbeit und Soziales nullsieben sechsachtviernulldrei  Gestaltung des Wandels in Arbeitswelt und Sozialstaat,Gestaltung des Wandels in Arbeitswelt und Sozialstaat,110768403
2684,1468,7,11,43157,860210.98,"Versorgungsbezüge der Bundesministerinnen und Bundesminister und der Parlamentarischen Staatssekretärinnen und Staatssekretäre, sonstiger Amtsträger und deren Hinterbliebenen",Bundesministerium der Justiz,071143157,Bundesministerium der Justiz einseins vierdreieinsfünfsieben ,"Bundesministerium der Justiz einseins vierdreieinsfünfsieben  Versorgungsbezüge der Bundesministerinnen und Bundesminister und der Parlamentarischen Staatssekretärinnen und Staatssekretäre, sonstiger Amtsträger und deren Hinterbliebenen","Versorgungsbezüge der Bundesministerinnen und Bundesminister und der Parlamentarischen Staatssekretärinnen und Staatssekretäre, sonstiger Amtsträger und deren Hinterbliebenen",071143157
2685,4650,23,11,43457,859372.41,Zuführung an die Versorgungsrücklage,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,231143457,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung einseins vierdreivierfünfsieben ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung einseins vierdreivierfünfsieben  Zuführung an die Versorgungsrücklage,Zuführung an die Versorgungsrücklage,231143457
2687,250,4,12,81201,856220.86,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",Bundeskanzler und Bundeskanzleramt,041281201,Bundeskanzler und Bundeskanzleramt einszwei achteinszweinulleins ,"Bundeskanzler und Bundeskanzleramt einszwei achteinszweinulleins  Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)","Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",041281201
2688,4229,16,13,51401,856014.39,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",161351401,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einsdrei fünfeinsviernulleins ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einsdrei fünfeinsviernulleins  Verbrauchsmittel, Haltung von Fahrzeugen und dgl.","Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",161351401
2689,4681,23,12,81201,850334.71,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,231281201,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung einszwei achteinszweinulleins ,"Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung einszwei achteinszweinulleins  Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)","Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",231281201
2690,1407,6,34,42211,849502.28,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Bundesministerium des Innern und für Heimat,063442211,Bundesministerium des Innern und für Heimat dreivier vierzweizweieinseins ,Bundesministerium des Innern und für Heimat dreivier vierzweizweieinseins  Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,063442211
2691,1955,9,11,45202,847957.97,Unfallversicherung Bund und Bahn,Bundesministerium für Wirtschaft und Klimaschutz,091145202,Bundesministerium für Wirtschaft und Klimaschutz einseins vierfünfzweinullzwei ,Bundesministerium für Wirtschaft und Klimaschutz einseins vierfünfzweinullzwei  Unfallversicherung Bund und Bahn,Unfallversicherung Bund und Bahn,091145202
2692,2859,11,16,51701,845382.6,"Bewirtschaftung der Grundstücke, Gebäude und Räume",Bundesministerium für Arbeit und Soziales,111651701,Bundesministerium für Arbeit und Soziales einssechs fünfeinssiebennulleins ,"Bundesministerium für Arbeit und Soziales einssechs fünfeinssiebennulleins  Bewirtschaftung der Grundstücke, Gebäude und Räume","Bewirtschaftung der Grundstücke, Gebäude und Räume",111651701
2693,3948,15,13,51802,843873.46,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,Bundesministerium für Gesundheit,151351802,Bundesministerium für Gesundheit einsdrei fünfeinsachtnullzwei ,Bundesministerium für Gesundheit einsdrei fünfeinsachtnullzwei  Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,151351802
2694,3399,12,19,53202,842045.64,Behördenspezifische fachbezogene Verwaltungsausgaben (ohne IT),Bundesministerium für Digitales und Verkehr,121953202,Bundesministerium für Digitales und Verkehr einsneun fünfdreizweinullzwei ,Bundesministerium für Digitales und Verkehr einsneun fünfdreizweinullzwei  Behördenspezifische fachbezogene Verwaltungsausgaben (ohne IT),Behördenspezifische fachbezogene Verwaltungsausgaben (ohne IT),121953202
2695,2890,12,1,74401,841173.01,Privatstraßen des Bundes,Bundesministerium für Digitales und Verkehr,120174401,Bundesministerium für Digitales und Verkehr nulleins siebenvierviernulleins ,Bundesministerium für Digitales und Verkehr nulleins siebenvierviernulleins  Privatstraßen des Bundes,Aus- und Neubau von Betriebswegen an Bundeswasserstraßen,120378004
2696,3395,12,19,51901,840526.6,Unterhaltung der Grundstücke und baulichen Anlagen,Bundesministerium für Digitales und Verkehr,121951901,Bundesministerium für Digitales und Verkehr einsneun fünfeinsneunnulleins ,Bundesministerium für Digitales und Verkehr einsneun fünfeinsneunnulleins  Unterhaltung der Grundstücke und baulichen Anlagen,Unterhaltung der Grundstücke und baulichen Anlagen,121951901
2697,947,6,12,71101,839520.13,"Kleine Neu-, Um- und Erweiterungsbauten",Bundesministerium des Innern und für Heimat,061271101,Bundesministerium des Innern und für Heimat einszwei siebeneinseinsnulleins ,"Bundesministerium des Innern und für Heimat einszwei siebeneinseinsnulleins  Kleine Neu-, Um- und Erweiterungsbauten","Kleine Neu-, Um- und Erweiterungsbauten",061271101
2698,1984,9,12,53999,839278.47,Vermischte Verwaltungsausgaben,Bundesministerium für Wirtschaft und Klimaschutz,091253999,Bundesministerium für Wirtschaft und Klimaschutz einszwei fünfdreineunneunneun ,Bundesministerium für Wirtschaft und Klimaschutz einszwei fünfdreineunneunneun  Vermischte Verwaltungsausgaben,Vermischte Verwaltungsausgaben,091253999
