,index,Epl.,Kap.,Tit.,Ist 2015,Zweckbestimmung,ministries,2015 id,id_nlp_help,id_nlp,2015 Zweck,id
2720,3872,15,6,54721,617589.68,Nicht aufteilbare sächliche Verwaltungsausgaben,Bundesministerium für Gesundheit,547211506,Bundesministerium für Gesundheit nullsechsfünfviersiebenzweieins ,Bundesministerium für Gesundheit nullsechsfünfviersiebenzweieins  Nicht aufteilbare sächliche Verwaltungsausgaben,Nicht aufteilbare sächliche Verwaltungsausgaben,547211517.0
2721,2645,12,1,11999,617158.58,Vermischte Einnahmen,Bundesministerium für Digitales und Verkehr,119991201,Bundesministerium für Digitales und Verkehr nulleinseinseinsneunneunneun ,Bundesministerium für Digitales und Verkehr nulleinseinseinsneunneunneun  Vermischte Einnahmen,,
2723,2654,12,1,42101,616471.74,Bezüge des Bundesministers und der Parlamentarischen Staatssekretärinnen und des Parlamentarischen Staatssekretärs,Bundesministerium für Digitales und Verkehr,421011201,Bundesministerium für Digitales und Verkehr nulleinsvierzweieinsnulleins ,Bundesministerium für Digitales und Verkehr nulleinsvierzweieinsnulleins  Bezüge des Bundesministers und der Parlamentarischen Staatssekretärinnen und des Parlamentarischen Staatssekretärs,"Bezüge des Bundesministers, der Parlamentarischen Staatssekretärin und der Parlamentarischen Staatssekretäre",421011212.0
2724,4436,17,13,53999,616182.24,Vermischte Verwaltungsausgaben,"Bundesministerium für Familie, Senioren, Frauen und Jugend",539991713,"Bundesministerium für Familie, Senioren, Frauen und Jugend einsdreifünfdreineunneunneun ","Bundesministerium für Familie, Senioren, Frauen und Jugend einsdreifünfdreineunneunneun  Vermischte Verwaltungsausgaben",Vermischte Verwaltungsausgaben,539991713.0
2725,2009,9,17,81202,615420.64,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",Bundesministerium für Wirtschaft und Klimaschutz,812020917,Bundesministerium für Wirtschaft und Klimaschutz einssiebenachteinszweinullzwei ,"Bundesministerium für Wirtschaft und Klimaschutz einssiebenachteinszweinullzwei  Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik","Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",812020917.0
2726,4575,23,2,89401,615000.0,Institutionelle Förderung der Engagement Global gGmbH - Zuschüsse für Investitionen,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,894012302,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung nullzweiachtneunviernulleins ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung nullzweiachtneunviernulleins  Institutionelle Förderung der Engagement Global gGmbH - Zuschüsse für Investitionen,Institutionelle Förderung der Engagement Global gGmbH - Zuschüsse für Investitionen,894012302.0
2727,2459,11,11,23257,614242.33,Beteiligung an den Versorgungslasten des Bundes,Bundesministerium für Arbeit und Soziales,232571111,Bundesministerium für Arbeit und Soziales einseinszweidreizweifünfsieben ,Bundesministerium für Arbeit und Soziales einseinszweidreizweifünfsieben  Beteiligung an den Versorgungslasten des Bundes,Beteiligung an den Versorgungslasten des Bundes,232571111.0
2729,2893,12,5,51101,611807.5,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände",Bundesministerium für Digitales und Verkehr,511011205,Bundesministerium für Digitales und Verkehr nullfünffünfeinseinsnulleins ,"Bundesministerium für Digitales und Verkehr nullfünffünfeinseinsnulleins  Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände","Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",511011215.0
2731,592,5,11,43157,608911.51,"Versorgungsbezüge der Bundesminister, der Staatsministerin, der Staatsminister, sonstiger Amtsträger und deren Hinterbliebenen",Auswärtiges Amt,431570511,Auswärtiges Amt einseinsvierdreieinsfünfsieben ,"Auswärtiges Amt einseinsvierdreieinsfünfsieben  Versorgungsbezüge der Bundesminister, der Staatsministerin, der Staatsminister, sonstiger Amtsträger und deren Hinterbliebenen","Versorgungsbezüge der Bundesminister, der Staatsministerin, der Staatsminister, sonstiger Amtsträger und deren Hinterbliebenen",431570511.0
2732,132,2,1,71156,606543.3,"Kleine Neu-, Um- und Erweiterungsbauten",Deutscher Bundestag,711560201,Deutscher Bundestag nulleinssiebeneinseinsfünfsechs ,"Deutscher Bundestag nulleinssiebeneinseinsfünfsechs  Kleine Neu-, Um- und Erweiterungsbauten",,
2733,964,6,16,71101,605937.6,"Kleine Neu-, Um- und Erweiterungsbauten",Bundesministerium des Innern und für Heimat,711010616,Bundesministerium des Innern und für Heimat einssechssiebeneinseinsnulleins ,"Bundesministerium des Innern und für Heimat einssechssiebeneinseinsnulleins  Kleine Neu-, Um- und Erweiterungsbauten","Kleine Neu-, Um- und Erweiterungsbauten",711010616.0
2734,3499,14,3,52751,600954.13,Dienstreisen,Bundesministerium der Verteidigung,527511403,Bundesministerium der Verteidigung nulldreifünfzweisiebenfünfeins ,Bundesministerium der Verteidigung nulldreifünfzweisiebenfünfeins  Dienstreisen,Betreibermodelle im Liegenschaftsbereich,517091408.0
2735,1784,9,11,45202,600297.33,Unfallkasse des Bundes,Bundesministerium für Wirtschaft und Klimaschutz,452020911,Bundesministerium für Wirtschaft und Klimaschutz einseinsvierfünfzweinullzwei ,Bundesministerium für Wirtschaft und Klimaschutz einseinsvierfünfzweinullzwei  Unfallkasse des Bundes,Beteiligung an den Versorgungslasten des Bundes,232570911.0
2736,2953,12,8,52701,599717.27,Dienstreisen,Bundesministerium für Digitales und Verkehr,527011208,Bundesministerium für Digitales und Verkehr nullachtfünfzweisiebennulleins ,Bundesministerium für Digitales und Verkehr nullachtfünfzweisiebennulleins  Dienstreisen,Dienstreisen,527011222.0
2737,2987,12,9,53999,599296.27,Vermischte Verwaltungsausgaben,Bundesministerium für Digitales und Verkehr,539991209,Bundesministerium für Digitales und Verkehr nullneunfünfdreineunneunneun ,Bundesministerium für Digitales und Verkehr nullneunfünfdreineunneunneun  Vermischte Verwaltungsausgaben,Vermischte Verwaltungsausgaben,539091228.0
2738,2778,12,3,53101,598997.4,Entschädigungs- und Ersatzleistungen,Bundesministerium für Digitales und Verkehr,531011203,Bundesministerium für Digitales und Verkehr nulldreifünfdreieinsnulleins ,Bundesministerium für Digitales und Verkehr nulldreifünfdreieinsnulleins  Entschädigungs- und Ersatzleistungen,Entschädigungs- und Ersatzleistungen,531011218.0
2739,3294,12,21,52601,597307.81,Gerichts- und ähnliche Kosten,Bundesministerium für Digitales und Verkehr,526011221,Bundesministerium für Digitales und Verkehr zweieinsfünfzweisechsnulleins ,Bundesministerium für Digitales und Verkehr zweieinsfünfzweisechsnulleins  Gerichts- und ähnliche Kosten,Gerichts- und ähnliche Kosten,526011222.0
2740,2903,12,5,53999,597172.72,Vermischte Verwaltungsausgaben,Bundesministerium für Digitales und Verkehr,539991205,Bundesministerium für Digitales und Verkehr nullfünffünfdreineunneunneun ,Bundesministerium für Digitales und Verkehr nullfünffünfdreineunneunneun  Vermischte Verwaltungsausgaben,Vermischte Verwaltungsausgaben,539091220.0
2741,3878,15,6,42871,596210.81,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Bundesministerium für Gesundheit,428711506,Bundesministerium für Gesundheit nullsechsvierzweiachtsiebeneins ,Bundesministerium für Gesundheit nullsechsvierzweiachtsiebeneins  Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,428711516.0
2742,4080,16,6,89601,595762.4,Zuschuss zum Wiederaufbau der vom Erdbeben zerstörten Ortskirche St. Pietro Apostolo in Onna (Italien),"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",896011606,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nullsechsachtneunsechsnulleins ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nullsechsachtneunsechsnulleins  Zuschuss zum Wiederaufbau der vom Erdbeben zerstörten Ortskirche St. Pietro Apostolo in Onna (Italien)",,
2743,500,4,69,23257,594394.6,Beteiligung an den Versorgungslasten des Bundes,Bundeskanzler und Bundeskanzleramt,232570469,Bundeskanzler und Bundeskanzleramt sechsneunzweidreizweifünfsieben ,Bundeskanzler und Bundeskanzleramt sechsneunzweidreizweifünfsieben  Beteiligung an den Versorgungslasten des Bundes,Beteiligung an den Versorgungslasten des Bundes,232570451.0
2744,2712,12,2,63201,593021.71,Umsetzung des Nationalen Radverkehrsplans (NRVP) - Zuschüsse an Länder und sonstige juristische Personen des öffentlichen Rechts,Bundesministerium für Digitales und Verkehr,632011202,Bundesministerium für Digitales und Verkehr nullzweisechsdreizweinulleins ,Bundesministerium für Digitales und Verkehr nullzweisechsdreizweinulleins  Umsetzung des Nationalen Radverkehrsplans (NRVP) - Zuschüsse an Länder und sonstige juristische Personen des öffentlichen Rechts,Umsetzung des Nationalen Radverkehrsplans (NRVP) - Zuweisungen an Länder und sonstige juristische Personen des öffentlichen Rechts,632911210.0
2745,3283,12,21,42202,592460.96,Bezüge und Nebenleistungen der beamteten Hilfskräfte,Bundesministerium für Digitales und Verkehr,422021221,Bundesministerium für Digitales und Verkehr zweieinsvierzweizweinullzwei ,Bundesministerium für Digitales und Verkehr zweieinsvierzweizweinullzwei  Bezüge und Nebenleistungen der beamteten Hilfskräfte,Bezüge und Nebenleistungen der beamteten Hilfskräfte,422021218.0
2746,1795,9,12,42101,591594.16,Bezüge des Bundesministers und der Parlamentarischen Staatssekretäre,Bundesministerium für Wirtschaft und Klimaschutz,421010912,Bundesministerium für Wirtschaft und Klimaschutz einszweivierzweieinsnulleins ,Bundesministerium für Wirtschaft und Klimaschutz einszweivierzweieinsnulleins  Bezüge des Bundesministers und der Parlamentarischen Staatssekretäre,Bezüge des Bundesministers und der Parlamentarischen Staatssekretäre,421010912.0
2748,3952,15,10,81201,588709.11,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen",Bundesministerium für Gesundheit,812011510,Bundesministerium für Gesundheit einsnullachteinszweinulleins ,"Bundesministerium für Gesundheit einsnullachteinszweinulleins  Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen","Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",812011515.0
2750,2501,11,12,81201,587816.72,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",Bundesministerium für Arbeit und Soziales,812011112,Bundesministerium für Arbeit und Soziales einszweiachteinszweinulleins ,"Bundesministerium für Arbeit und Soziales einszweiachteinszweinulleins  Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)","Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",812011112.0
2751,531,5,2,53114,584825.4,Gästeprogramm der Bundesrepublik Deutschland,Auswärtiges Amt,531140502,Auswärtiges Amt nullzweifünfdreieinseinsvier ,Auswärtiges Amt nullzweifünfdreieinseinsvier  Gästeprogramm der Bundesrepublik Deutschland,Gästeprogramm der Bundesrepublik Deutschland,531140502.0
2753,4779,30,12,81201,583701.63,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",Bundesministerium für Bildung und Forschung,812013012,Bundesministerium für Bildung und Forschung einszweiachteinszweinulleins ,"Bundesministerium für Bildung und Forschung einszweiachteinszweinulleins  Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)","Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",812013012.0
2754,4439,17,13,81202,583307.27,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik","Bundesministerium für Familie, Senioren, Frauen und Jugend",812021713,"Bundesministerium für Familie, Senioren, Frauen und Jugend einsdreiachteinszweinullzwei ","Bundesministerium für Familie, Senioren, Frauen und Jugend einsdreiachteinszweinullzwei  Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik","Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",812021713.0
2755,3801,15,4,53203,582800.61,Erfahrungsaustausch auf dem Gebiet der Gesundheitserziehung,Bundesministerium für Gesundheit,532031504,Bundesministerium für Gesundheit nullvierfünfdreizweinulldrei ,Bundesministerium für Gesundheit nullvierfünfdreizweinulldrei  Erfahrungsaustausch auf dem Gebiet der Gesundheitserziehung,Forschungsvorhaben zur Stärkung zukunftsfähiger Strukturen des Öffentlichen Gesundheitsdienstes,686211503.0
2756,3823,15,5,51802,581941.8,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,Bundesministerium für Gesundheit,518021505,Bundesministerium für Gesundheit nullfünffünfeinsachtnullzwei ,Bundesministerium für Gesundheit nullfünffünfeinsachtnullzwei  Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,,
2757,2343,10,18,51401,581147.68,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",Bundesministerium für Ernährung und Landwirtschaft,514011018,Bundesministerium für Ernährung und Landwirtschaft einsachtfünfeinsviernulleins ,"Bundesministerium für Ernährung und Landwirtschaft einsachtfünfeinsviernulleins  Verbrauchsmittel, Haltung von Fahrzeugen und dgl.","Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",514011018.0
2758,2314,10,17,42821,580380.93,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Bundesministerium für Ernährung und Landwirtschaft,428211017,Bundesministerium für Ernährung und Landwirtschaft einssiebenvierzweiachtzweieins ,Bundesministerium für Ernährung und Landwirtschaft einssiebenvierzweiachtzweieins  Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,428211017.0
2759,410,4,6,53206,579433.4,Restaurierung von Dokumentar- und Spielfilmen,Bundeskanzler und Bundeskanzleramt,532060406,Bundeskanzler und Bundeskanzleramt nullsechsfünfdreizweinullsechs ,Bundeskanzler und Bundeskanzleramt nullsechsfünfdreizweinullsechs  Restaurierung von Dokumentar- und Spielfilmen,,
2760,383,4,6,11101,578310.25,"Gebühren, sonstige Entgelte",Bundeskanzler und Bundeskanzleramt,111010406,Bundeskanzler und Bundeskanzleramt nullsechseinseinseinsnulleins ,"Bundeskanzler und Bundeskanzleramt nullsechseinseinseinsnulleins  Gebühren, sonstige Entgelte","Gebühren, sonstige Entgelte",111010412.0
2762,2964,12,8,53255,575923.83,Ausgaben für Aufträge und Dienstleistungen,Bundesministerium für Digitales und Verkehr,532551208,Bundesministerium für Digitales und Verkehr nullachtfünfdreizweifünffünf ,Bundesministerium für Digitales und Verkehr nullachtfünfdreizweifünffünf  Ausgaben für Aufträge und Dienstleistungen,,
2763,3223,12,16,51101,575828.81,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände",Bundesministerium für Digitales und Verkehr,511011216,Bundesministerium für Digitales und Verkehr einssechsfünfeinseinsnulleins ,"Bundesministerium für Digitales und Verkehr einssechsfünfeinseinsnulleins  Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände","Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",511011218.0
2764,2649,12,1,42749,574805.39,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",Bundesministerium für Digitales und Verkehr,427491201,Bundesministerium für Digitales und Verkehr nulleinsvierzweisiebenvierneun ,"Bundesministerium für Digitales und Verkehr nulleinsvierzweisiebenvierneun  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige","Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",427191215.0
2765,2418,11,6,42719,574275.34,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",Bundesministerium für Arbeit und Soziales,427191106,Bundesministerium für Arbeit und Soziales nullsechsvierzweisiebeneinsneun ,"Bundesministerium für Arbeit und Soziales nullsechsvierzweisiebeneinsneun  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige","Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",427191106.0
