,index,Epl.,Kap.,Tit.,Ist 2013,Zweckbestimmung,ministries,2013 id,id_nlp_help,id_nlp,2013 Zweck,id
2502,3521,12,21,52601,787682.33,Gerichts- und ähnliche Kosten,Bundesministerium für Digitales und Verkehr,526011221,Bundesministerium für Digitales und Verkehr zweieinsfünfzweisechsnulleins ,Bundesministerium für Digitales und Verkehr zweieinsfünfzweisechsnulleins  Gerichts- und ähnliche Kosten,"Kleine Neu-, Um- und Erweiterungsbauten",711011220.0
2503,1712,8,2,69804,787643.83,Ausgleich von Besatzungsschäden,Bundesministerium der Finanzen,698040802,Bundesministerium der Finanzen nullzweisechsneunachtnullvier ,Bundesministerium der Finanzen nullzweisechsneunachtnullvier  Ausgleich von Besatzungsschäden,Ausgleich von Besatzungsschäden,698040802.0
2504,521,5,1,54201,787549.85,Öffentlichkeitsarbeit,Auswärtiges Amt,542010501,Auswärtiges Amt nulleinsfünfvierzweinulleins ,Auswärtiges Amt nulleinsfünfvierzweinulleins  Öffentlichkeitsarbeit,,
2505,2912,12,1,53999,787062.66,Vermischte Verwaltungsausgaben,Bundesministerium für Digitales und Verkehr,539991201,Bundesministerium für Digitales und Verkehr nulleinsfünfdreineunneunneun ,Bundesministerium für Digitales und Verkehr nulleinsfünfdreineunneunneun  Vermischte Verwaltungsausgaben,Vermischte Verwaltungsausgaben,539091221.0
2506,4742,19,1,42709,786247.91,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",Bundesverfassungsgericht,427091901,Bundesverfassungsgericht nulleinsvierzweisiebennullneun ,"Bundesverfassungsgericht nulleinsvierzweisiebennullneun  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige","Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",427092012.0
2507,4691,17,4,81255,784847.65,"Erwerb von Datenverarbeitungsanlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen, Software","Bundesministerium für Familie, Senioren, Frauen und Jugend",812551704,"Bundesministerium für Familie, Senioren, Frauen und Jugend nullvierachteinszweifünffünf ","Bundesministerium für Familie, Senioren, Frauen und Jugend nullvierachteinszweifünffünf  Erwerb von Datenverarbeitungsanlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen, Software",,
2508,4236,15,10,11999,783291.06,Vermischte Einnahmen,Bundesministerium für Gesundheit,119991510,Bundesministerium für Gesundheit einsnulleinseinsneunneunneun ,Bundesministerium für Gesundheit einsnulleinseinsneunneunneun  Vermischte Einnahmen,Vermischte Einnahmen,119991513.0
2510,2608,11,1,81201,776372.8,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen",Bundesministerium für Arbeit und Soziales,812011101,Bundesministerium für Arbeit und Soziales nulleinsachteinszweinulleins ,"Bundesministerium für Arbeit und Soziales nulleinsachteinszweinulleins  Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen","Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",812011113.0
2511,3308,12,11,81202,775433.37,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen",Bundesministerium für Digitales und Verkehr,812021211,Bundesministerium für Digitales und Verkehr einseinsachteinszweinullzwei ,"Bundesministerium für Digitales und Verkehr einseinsachteinszweinullzwei  Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen",Gerichts- und ähnliche Kosten,526011211.0
2513,2540,10,17,53999,773917.48,Vermischte Verwaltungsausgaben,Bundesministerium für Ernährung und Landwirtschaft,539991017,Bundesministerium für Ernährung und Landwirtschaft einssiebenfünfdreineunneunneun ,Bundesministerium für Ernährung und Landwirtschaft einssiebenfünfdreineunneunneun  Vermischte Verwaltungsausgaben,Vermischte Verwaltungsausgaben,539991017.0
2515,4878,23,2,16603,771295.3,Zinsen aus Darlehen zur Verbesserung der Beschäftigungssituation,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,166032302,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung nullzweieinssechssechsnulldrei ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung nullzweieinssechssechsnulldrei  Zinsen aus Darlehen zur Verbesserung der Beschäftigungssituation,Sonderinitiative Gute Beschäftigung für sozial-gerechten Wandel,896342310.0
2517,2704,11,4,42739,770793.32,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",Bundesministerium für Arbeit und Soziales,427391104,Bundesministerium für Arbeit und Soziales nullviervierzweisiebendreineun ,"Bundesministerium für Arbeit und Soziales nullviervierzweisiebendreineun  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige","Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",427091114.0
2518,298,4,3,81255,770648.49,"Erwerb von Datenverarbeitungsanlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen, Software",Bundeskanzler und Bundeskanzleramt,812550403,Bundeskanzler und Bundeskanzleramt nulldreiachteinszweifünffünf ,"Bundeskanzler und Bundeskanzleramt nulldreiachteinszweifünffünf  Erwerb von Datenverarbeitungsanlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen, Software",,
2520,4262,15,10,54401,768165.43,"Forschung, Untersuchungen und Ähnliches",Bundesministerium für Gesundheit,544011510,Bundesministerium für Gesundheit einsnullfünfvierviernulleins ,"Bundesministerium für Gesundheit einsnullfünfvierviernulleins  Forschung, Untersuchungen und Ähnliches","Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",453011515.0
2521,3281,12,11,68601,767705.63,Zuschüsse für innovative Forschung zur Verbesserung der Straßeninfrastruktur,Bundesministerium für Digitales und Verkehr,686011211,Bundesministerium für Digitales und Verkehr einseinssechsachtsechsnulleins ,Bundesministerium für Digitales und Verkehr einseinssechsachtsechsnulleins  Zuschüsse für innovative Forschung zur Verbesserung der Straßeninfrastruktur,Zuschüsse für innovative Forschung im Rahmen der Digitalen Infrastruktur und Gesellschaft,686111204.0
2522,996,6,15,71201,767090.91,Baumaßnahmen von mehr als 1 000 000 € im Einzelfall,Bundesministerium des Innern und für Heimat,712010615,Bundesministerium des Innern und für Heimat einsfünfsiebeneinszweinulleins ,Bundesministerium des Innern und für Heimat einsfünfsiebeneinszweinulleins  Baumaßnahmen von mehr als 1 000 000 € im Einzelfall,Baumaßnahmen von mehr als 6 000 000 € im Einzelfall,712010624.0
2523,531,5,1,44301,766389.21,Fürsorgeleistungen und Unterstützungen,Auswärtiges Amt,443010501,Auswärtiges Amt nulleinsviervierdreinulleins ,Auswärtiges Amt nulleinsviervierdreinulleins  Fürsorgeleistungen und Unterstützungen,,
2524,3189,12,9,51101,764577.43,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände",Bundesministerium für Digitales und Verkehr,511011209,Bundesministerium für Digitales und Verkehr nullneunfünfeinseinsnulleins ,"Bundesministerium für Digitales und Verkehr nullneunfünfeinseinsnulleins  Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände",,
2525,2526,10,17,68501,764424.93,Wissenschaftliche Erarbeitung von Analysemethoden und Modellvorhaben auf dem Gebiet des gesundheitlichen Verbraucherschutzes und des Verkehrs mit Tierarzneimitteln,Bundesministerium für Ernährung und Landwirtschaft,685011017,Bundesministerium für Ernährung und Landwirtschaft einssiebensechsachtfünfnulleins ,Bundesministerium für Ernährung und Landwirtschaft einssiebensechsachtfünfnulleins  Wissenschaftliche Erarbeitung von Analysemethoden und Modellvorhaben auf dem Gebiet des gesundheitlichen Verbraucherschutzes und des Verkehrs mit Tierarzneimitteln,Wissenschaftliche Erarbeitung von Analysemethoden und Modellvorhaben auf dem Gebiet des gesundheitlichen Verbraucherschutzes und des Verkehrs mit Tierarzneimitteln,685011017.0
2526,1847,8,15,11101,760670.65,"Gebühren, sonstige Entgelte",Bundesministerium der Finanzen,111010815,Bundesministerium der Finanzen einsfünfeinseinseinsnulleins ,"Bundesministerium der Finanzen einsfünfeinseinseinsnulleins  Gebühren, sonstige Entgelte","Gebühren, sonstige Entgelte",111010815.0
2527,2600,11,1,54301,759130.5,Veröffentlichung und Dokumentation,Bundesministerium für Arbeit und Soziales,543011101,Bundesministerium für Arbeit und Soziales nulleinsfünfvierdreinulleins ,Bundesministerium für Arbeit und Soziales nulleinsfünfvierdreinulleins  Veröffentlichung und Dokumentation,,
2529,1210,6,26,81255,758285.98,"Erwerb von Datenverarbeitungsanlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen, Software",Bundesministerium des Innern und für Heimat,812550626,Bundesministerium des Innern und für Heimat zweisechsachteinszweifünffünf ,"Bundesministerium des Innern und für Heimat zweisechsachteinszweifünffünf  Erwerb von Datenverarbeitungsanlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen, Software",,
2531,2746,11,6,42202,756997.29,Bezüge und Nebenleistungen der beamteten Hilfskräfte,Bundesministerium für Arbeit und Soziales,422021106,Bundesministerium für Arbeit und Soziales nullsechsvierzweizweinullzwei ,Bundesministerium für Arbeit und Soziales nullsechsvierzweizweinullzwei  Bezüge und Nebenleistungen der beamteten Hilfskräfte,Bezüge und Nebenleistungen der beamteten Hilfskräfte,422021116.0
2532,2281,10,4,66101,756000.0,Finanzierung von Krediten für EU-Marktordnungsmaßnahmen und Maßnahmen der Notfallvorsorge,Bundesministerium für Ernährung und Landwirtschaft,661011004,Bundesministerium für Ernährung und Landwirtschaft nullviersechssechseinsnulleins ,Bundesministerium für Ernährung und Landwirtschaft nullviersechssechseinsnulleins  Finanzierung von Krediten für EU-Marktordnungsmaßnahmen und Maßnahmen der Notfallvorsorge,Finanzierung von Krediten für EU-Marktordnungsmaßnahmen und Maßnahmen der Notfallvorsorge,661011004.0
2533,4955,30,1,51901,755938.82,Unterhaltung der Grundstücke und baulichen Anlagen,Bundesministerium für Bildung und Forschung,519013001,Bundesministerium für Bildung und Forschung nulleinsfünfeinsneunnulleins ,Bundesministerium für Bildung und Forschung nulleinsfünfeinsneunnulleins  Unterhaltung der Grundstücke und baulichen Anlagen,Unterhaltung der Grundstücke und baulichen Anlagen,519013012.0
2534,2553,10,18,42709,754116.22,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",Bundesministerium für Ernährung und Landwirtschaft,427091018,Bundesministerium für Ernährung und Landwirtschaft einsachtvierzweisiebennullneun ,"Bundesministerium für Ernährung und Landwirtschaft einsachtvierzweisiebennullneun  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige","Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",427091018.0
2535,4322,15,67,43457,752098.72,Zuführung an die Versorgungsrücklage,Bundesministerium für Gesundheit,434571567,Bundesministerium für Gesundheit sechssiebenvierdreivierfünfsieben ,Bundesministerium für Gesundheit sechssiebenvierdreivierfünfsieben  Zuführung an die Versorgungsrücklage,Nicht aufteilbare sächliche Verwaltungsausgaben,547311516.0
2536,351,4,5,68472,751966.62,Förderung des kulturellen Eigenlebens fremder Volksgruppen,Bundeskanzler und Bundeskanzleramt,684720405,Bundeskanzler und Bundeskanzleramt nullfünfsechsachtviersiebenzwei ,Bundeskanzler und Bundeskanzleramt nullfünfsechsachtviersiebenzwei  Förderung des kulturellen Eigenlebens fremder Volksgruppen,,
2538,1515,7,4,81255,749438.89,"Erwerb von Datenverarbeitungsanlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen, Software",Bundesministerium der Justiz,812550704,Bundesministerium der Justiz nullvierachteinszweifünffünf ,"Bundesministerium der Justiz nullvierachteinszweifünffünf  Erwerb von Datenverarbeitungsanlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen, Software",,
2539,3998,14,67,23257,748905.31,Beteiligung an den Versorgungslasten des Bundes,Bundesministerium der Verteidigung,232571467,Bundesministerium der Verteidigung sechssiebenzweidreizweifünfsieben ,Bundesministerium der Verteidigung sechssiebenzweidreizweifünfsieben  Beteiligung an den Versorgungslasten des Bundes,Beteiligung an den Versorgungslasten des Bundes,232571411.0
2540,4184,15,6,38101,747611.31,Leistungen von Bundesbehörden zur Durchführung von Aufträgen,Bundesministerium für Gesundheit,381011506,Bundesministerium für Gesundheit nullsechsdreiachteinsnulleins ,Bundesministerium für Gesundheit nullsechsdreiachteinsnulleins  Leistungen von Bundesbehörden zur Durchführung von Aufträgen,Leistungen von Bundesbehörden zur Durchführung von Aufträgen,381011515.0
2541,3407,12,14,54731,747507.47,Nicht aufteilbare sächliche Verwaltungsausgaben,Bundesministerium für Digitales und Verkehr,547311214,Bundesministerium für Digitales und Verkehr einsvierfünfviersiebendreieins ,Bundesministerium für Digitales und Verkehr einsvierfünfviersiebendreieins  Nicht aufteilbare sächliche Verwaltungsausgaben,,
2543,3766,14,2,53102,745319.73,Abgeltung von Ansprüchen nach dem Urheberrechtsgesetz,Bundesministerium der Verteidigung,531021402,Bundesministerium der Verteidigung nullzweifünfdreieinsnullzwei ,Bundesministerium der Verteidigung nullzweifünfdreieinsnullzwei  Abgeltung von Ansprüchen nach dem Urheberrechtsgesetz,Abgeltung von Ansprüchen nach dem Urheberrechtsgesetz,531021410.0
2544,348,4,5,89465,745302.4,Baumaßnahme Freiheits- und Einheitsdenkmal,Bundeskanzler und Bundeskanzleramt,894650405,Bundeskanzler und Bundeskanzleramt nullfünfachtneunviersechsfünf ,Bundeskanzler und Bundeskanzleramt nullfünfachtneunviersechsfünf  Baumaßnahme Freiheits- und Einheitsdenkmal,Baumaßnahme Freiheits- und Einheitsdenkmal,894650452.0
2545,857,6,8,52701,745256.87,Dienstreisen,Bundesministerium des Innern und für Heimat,527010608,Bundesministerium des Innern und für Heimat nullachtfünfzweisiebennulleins ,Bundesministerium des Innern und für Heimat nullachtfünfzweisiebennulleins  Dienstreisen,,
2546,606,5,2,68782,744681.14,Ausbildungspartnerschaften,Auswärtiges Amt,687820502,Auswärtiges Amt nullzweisechsachtsiebenachtzwei ,Auswärtiges Amt nullzweisechsachtsiebenachtzwei  Ausbildungspartnerschaften,,
2547,3654,12,26,86361,742395.82,Darlehen,Bundesministerium für Digitales und Verkehr,863611226,Bundesministerium für Digitales und Verkehr zweisechsachtsechsdreisechseins ,Bundesministerium für Digitales und Verkehr zweisechsachtsechsdreisechseins  Darlehen,"Kleine Neu-, Um- und Erweiterungsbauten",711011213.0
2548,552,5,1,71101,741250.95,"Kleine Neu-, Um- und Erweiterungsbauten",Auswärtiges Amt,711010501,Auswärtiges Amt nulleinssiebeneinseinsnulleins ,"Auswärtiges Amt nulleinssiebeneinseinsnulleins  Kleine Neu-, Um- und Erweiterungsbauten",,
2549,2446,10,14,71101,740751.05,"Kleine Neu-, Um- und Erweiterungsbauten",Bundesministerium für Ernährung und Landwirtschaft,711011014,Bundesministerium für Ernährung und Landwirtschaft einsviersiebeneinseinsnulleins ,"Bundesministerium für Ernährung und Landwirtschaft einsviersiebeneinseinsnulleins  Kleine Neu-, Um- und Erweiterungsbauten",Einnahmen aus Veröffentlichungen,119011016.0
2550,291,4,3,63403,740103.5,Zuweisungen an den Versorgungsfonds,Bundeskanzler und Bundeskanzleramt,634030403,Bundeskanzler und Bundeskanzleramt nulldreisechsdreiviernulldrei ,Bundeskanzler und Bundeskanzleramt nulldreisechsdreiviernulldrei  Zuweisungen an den Versorgungsfonds,Zuweisungen an den Versorgungsfonds,634030413.0
2551,1159,6,25,53203,740039.69,Kosten Kriminalprävention und Kriminalitätsbekämpfung,Bundesministerium des Innern und für Heimat,532030625,Bundesministerium des Innern und für Heimat zweifünffünfdreizweinulldrei ,Bundesministerium des Innern und für Heimat zweifünffünfdreizweinulldrei  Kosten Kriminalprävention und Kriminalitätsbekämpfung,Förderung der Kriminalprävention und Risikomanagement durch Forschung und Entwicklung nachhaltiger Präventionskonzepte,686040610.0
2552,3493,12,17,89201,739972.04,"Entwicklung und Bau des Erdbeobachtungsinstruments ""METimage""",Bundesministerium für Digitales und Verkehr,892011217,Bundesministerium für Digitales und Verkehr einssiebenachtneunzweinulleins ,"Bundesministerium für Digitales und Verkehr einssiebenachtneunzweinulleins  Entwicklung und Bau des Erdbeobachtungsinstruments ""METimage""","Entwicklung und Bau des Erdbeobachtungsinstruments ""METimage""",892011205.0
