,index,Epl.,Kap.,Tit.,Ist 2023,Zweckbestimmung,id,id_nlp_help,id_nlp,2012 id,2012 Zweck,Ist 2012,2013 id,2013 Zweck,Ist 2013,2014 id,2014 Zweck,Ist 2014,2015 id,2015 Zweck,Ist 2015,2016 id,2016 Zweck,Ist 2016,2017 id,2017 Zweck,Ist 2017,2018 id,2018 Zweck,Ist 2018,2019 id,2019 Zweck,Ist 2019,2020 id,2020 Zweck,Ist 2020,2021 id,2021 Zweck,Ist 2021,2022 id,2022 Zweck,Ist 2022
1299,454,4,53,12401,9844.88,"Einnahmen aus Vermietung, Verpachtung und Nutzung",124010453,12401045310,"einszweiviernulleinsnullvierfünfdreieinsnull  Einnahmen aus Vermietung, Verpachtung und Nutzung",124011203,"Einnahmen aus Vermietung, Verpachtung und Nutzung",17644873.77,124010503,"Einnahmen aus Vermietung, Verpachtung und Nutzung",6252684.58,124010403,"Einnahmen aus Vermietung, Verpachtung und Nutzung",65807.3,124010403,"Einnahmen aus Vermietung, Verpachtung und Nutzung",67720.2,124010634,"Einnahmen aus Vermietung, Verpachtung und Nutzung",1645365.68,124010455,"Einnahmen aus Vermietung, Verpachtung und Nutzung",10004.55,124010453,"Einnahmen aus Vermietung, Verpachtung und Nutzung",3418.0,124010455,"Einnahmen aus Vermietung, Verpachtung und Nutzung",7184.88,124010455,"Einnahmen aus Vermietung, Verpachtung und Nutzung",7184.88,124010455,"Einnahmen aus Vermietung, Verpachtung und Nutzung",7184.88,124010453,"Einnahmen aus Vermietung, Verpachtung und Nutzung",7184.88
1300,4675,20,12,81101,9794.98,Erwerb von Fahrzeugen,811012012,81101201210,achteinseinsnulleinszweinulleinszweieinsnull  Erwerb von Fahrzeugen,811012001,Erwerb von Fahrzeugen,197624.02,811010633,Erwerb von Fahrzeugen,199745.24,811011018,Erwerb von Fahrzeugen,290870.84,811011012,Erwerb von Fahrzeugen,150340.42,811011012,Erwerb von Fahrzeugen,217074.92,811010718,Erwerb von Fahrzeugen,60294.89,811011220,Erwerb von Fahrzeugen,190712.95,811011016,Erwerb von Fahrzeugen,800696.62,811012012,Erwerb von Fahrzeugen,130472.3,811011220,Erwerb von Fahrzeugen,707155.19,811011712,Erwerb von Fahrzeugen,21183.5
1301,2825,11,15,51801,9675.53,Mieten und Pachten,518011115,51801111510,fünfeinsachtnulleinseinseinseinsfünfeinsnull  Mieten und Pachten,518010511,Mieten und Pachten,1141907.51,518010813,Mieten und Pachten,15118673.06,518011505,Mieten und Pachten,16315.26,518011511,Mieten und Pachten,195126.72,518011116,Mieten und Pachten,50636.28,518011116,Mieten und Pachten,50636.28,518011115,Mieten und Pachten,7673.96,518011115,Mieten und Pachten,6374.48,518011115,Mieten und Pachten,7714.9,518010614,Mieten und Pachten,1558502.26,518011115,Mieten und Pachten,12517.02
1302,4567,17,15,11999,9230.99,Vermischte Einnahmen,119991715,1199917159,einseinsneunneunneuneinssiebeneinsfünfneun  Vermischte Einnahmen,119990501,Vermischte Einnahmen,84090.76,119991901,Vermischte Einnahmen,74294.11,119991912,Vermischte Einnahmen,35381.08,119991216,Vermischte Einnahmen,89978.48,119991110,Vermischte Einnahmen,138841.9,119990412,Vermischte Einnahmen,159425.09,119991703,Vermischte Einnahmen,5596348.8,119990912,Vermischte Einnahmen,18605.75,119091018,Vermischte Einnahmen,510420.9,119990715,Vermischte Einnahmen,71554.5,119990715,Vermischte Einnahmen,50595.97
1303,2874,11,16,51401,9019.96,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",514011116,5140111169,"fünfeinsviernulleinseinseinseinssechsneun  Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",514011506,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",1908650.46,514011211,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",169048.24,514011116,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",18440.9,514011116,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",20168.71,514011113,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",61035.44,514011113,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",69042.93,514011114,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",10077.21,514011113,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",59617.53,514211113,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",96267.71,514011713,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",396375.24,514011712,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",96054.11
1304,1081,6,20,11999,9010.13,Vermischte Einnahmen,119990620,1199906209,einseinsneunneunneunnullsechszweinullneun  Vermischte Einnahmen,119990608,Vermischte Einnahmen,4061700.24,119990702,Vermischte Einnahmen,22354.52,119990624,Vermischte Einnahmen,149906.38,119990624,Vermischte Einnahmen,237710.82,119990712,Vermischte Einnahmen,7446.27,119992012,Vermischte Einnahmen,7761.9,119990912,Vermischte Einnahmen,19780.22,119990624,Vermischte Einnahmen,31049.82,119990621,Vermischte Einnahmen,327783.96,119990621,Vermischte Einnahmen,598966.76,119990620,Vermischte Einnahmen,101486.85
1305,4460,17,3,18203,8997.63,Tilgung von Darlehen zur Förderung von gesellschaftspolitischen Maßnahmen für die ältere Generation und sonstigen Darlehen,182031703,1820317039,einsachtzweinulldreieinssiebennulldreineun  Tilgung von Darlehen zur Förderung von gesellschaftspolitischen Maßnahmen für die ältere Generation und sonstigen Darlehen,182031702,Tilgung von Darlehen zur Förderung von gesellschaftspolitischen Maßnahmen für die ältere Generation und sonstigen Darlehen,8516.72,182031702,Tilgung von Darlehen zur Förderung von gesellschaftspolitischen Maßnahmen für die ältere Generation und sonstigen Darlehen,8559.36,182031703,Tilgung von Darlehen zur Förderung von gesellschaftspolitischen Maßnahmen für die ältere Generation und sonstigen Darlehen,8602.2,182031703,Tilgung von Darlehen zur Förderung von gesellschaftspolitischen Maßnahmen für die ältere Generation und sonstigen Darlehen,8645.26,182031703,Tilgung von Darlehen zur Förderung von gesellschaftspolitischen Maßnahmen für die ältere Generation und sonstigen Darlehen,8688.54,182031703,Tilgung von Darlehen zur Förderung von gesellschaftspolitischen Maßnahmen für die ältere Generation und sonstigen Darlehen,8732.05,182031703,Tilgung von Darlehen zur Förderung von gesellschaftspolitischen Maßnahmen für die ältere Generation und sonstigen Darlehen,8775.77,182031703,Tilgung von Darlehen zur Förderung von gesellschaftspolitischen Maßnahmen für die ältere Generation und sonstigen Darlehen,8819.69,182031703,Tilgung von Darlehen zur Förderung von gesellschaftspolitischen Maßnahmen für die ältere Generation und sonstigen Darlehen,8863.85,182031703,Tilgung von Darlehen zur Förderung von gesellschaftspolitischen Maßnahmen für die ältere Generation und sonstigen Darlehen,8908.21,182031703,Tilgung von Darlehen zur Förderung von gesellschaftspolitischen Maßnahmen für die ältere Generation und sonstigen Darlehen,8952.82
1306,4639,20,11,52901,8679.95,Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen,529012011,5290120119,fünfzweineunnulleinszweinulleinseinsneun  Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen,529010201,Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen,236279.25,529011401,Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen,2023425.94,529011401,Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen,2260163.15,529010401,Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen,259727.79,529012011,Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen,4415.36,529012011,Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen,4611.67,529012011,Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen,4321.3,529012011,Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen,7794.24,529010431,Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen,2260.15,529010711,Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen,27727.79,529011511,Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen,11578.14
1307,1517,7,15,11999,8609.99,Vermischte Einnahmen,119990715,1199907159,einseinsneunneunneunnullsiebeneinsfünfneun  Vermischte Einnahmen,119990901,Vermischte Einnahmen,124505.73,119990708,Vermischte Einnahmen,107799.58,119990917,Vermischte Einnahmen,8196.06,119990714,Vermischte Einnahmen,129844.03,119990810,Vermischte Einnahmen,201349.98,119990701,Vermischte Einnahmen,1189539.97,119990718,Vermischte Einnahmen,86605.19,119990715,Vermischte Einnahmen,78074.5,119991215,Vermischte Einnahmen,1009493.54,119991219,Vermischte Einnahmen,996245.53,119991215,Vermischte Einnahmen,507608.14
1308,4715,22,11,54201,8120.7,Öffentlichkeitsarbeit,542012211,5420122118,fünfvierzweinulleinszweizweieinseinsacht  Öffentlichkeitsarbeit,542010204,Öffentlichkeitsarbeit,81881.85,542010612,Öffentlichkeitsarbeit,4955.57,542010811,Öffentlichkeitsarbeit,2087634.13,542011012,Öffentlichkeitsarbeit,1181870.21,542010211,Öffentlichkeitsarbeit,8962239.7,542010111,Öffentlichkeitsarbeit,72982.11,542010211,Öffentlichkeitsarbeit,8087711.38,542011711,Öffentlichkeitsarbeit,125988.18,542011012,Öffentlichkeitsarbeit,863235.29,542010211,Öffentlichkeitsarbeit,6417893.4,542010111,Öffentlichkeitsarbeit,328080.68
1309,3377,12,19,26101,8014.36,Erstattung von Reisekosten und sonstigen Verwaltungsausgaben,261011219,2610112198,zweisechseinsnulleinseinszweieinsneunacht  Erstattung von Reisekosten und sonstigen Verwaltungsausgaben,261011208,Erstattung von Reisekosten und sonstigen Verwaltungsausgaben,83142.83,261011208,Erstattung von Reisekosten und sonstigen Verwaltungsausgaben,83713.84,261011208,Erstattung von Reisekosten und sonstigen Verwaltungsausgaben,168244.41,261011208,Erstattung von Reisekosten und sonstigen Verwaltungsausgaben,139917.85,261011219,Erstattung von Reisekosten und sonstigen Verwaltungsausgaben,36114.06,261011219,Erstattung von Reisekosten und sonstigen Verwaltungsausgaben,17822.06,261011219,Erstattung von Reisekosten und sonstigen Verwaltungsausgaben,9607.4,261011219,Erstattung von Reisekosten und sonstigen Verwaltungsausgaben,9552.75,261011219,Erstattung von Reisekosten und sonstigen Verwaltungsausgaben,8278.55,261011219,Erstattung von Reisekosten und sonstigen Verwaltungsausgaben,8581.0,261011219,Erstattung von Reisekosten und sonstigen Verwaltungsausgaben,7647.32
1310,49,1,13,42709,7674.24,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",427090113,4270901138,"vierzweisiebennullneunnulleinseinsdreiacht  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",427090201,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",6901441.64,427090816,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",1866522.22,427090112,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",815768.85,427090719,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",2687128.04,427090912,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",1981112.26,427090715,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",263602.73,427090719,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",3118751.16,427090715,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",708466.25,427090715,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",583501.34,427090719,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",1910487.13,427090718,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",3860181.62
1311,3109,12,10,68261,7629.37,Verwaltungsausgaben Projektträger,682611210,6826112108,sechsachtzweisechseinseinszweieinsnullacht  Verwaltungsausgaben Projektträger,682621202,Verwaltungsausgaben Projektträger,577632.22,682621202,Verwaltungsausgaben Projektträger,904853.83,682621202,Verwaltungsausgaben Projektträger,819815.92,682621202,Verwaltungsausgaben Projektträger,949243.75,682221210,Verwaltungsausgaben Projektträger,1271689.42,682221210,Verwaltungsausgaben Projektträger,1581064.25,682611210,Verwaltungsausgaben Projektträger,989071.61,682611210,Verwaltungsausgaben Projektträger,941037.05,682611210,Verwaltungsausgaben Projektträger,1283484.93,682611210,Verwaltungsausgaben Projektträger,1379389.38,682611210,Verwaltungsausgaben Projektträger,707458.41
1312,2051,9,14,45301,7567.28,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",453010914,4530109148,"vierfünfdreinulleinsnullneuneinsvieracht  Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",453011401,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",7007096.51,453010813,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",14148010.15,453010408,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",157155.28,453011201,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",470503.2,453010814,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",98356.55,453010455,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",83222.43,453010816,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",479362.67,453011012,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",442783.79,453010912,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",1403079.11,453010912,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",1427710.22,453010514,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",60255.25
1313,1659,8,2,88302,7374.0,Erschließungsbeiträge,883020802,8830208027,achtachtdreinullzweinullachtnullzweisieben  Erschließungsbeiträge,883011412,Erschließungsbeiträge,355125.03,883020802,Erschließungsbeiträge,275920.63,883020802,Erschließungsbeiträge,784498.56,883011412,Erschließungsbeiträge,109754.41,883020802,Erschließungsbeiträge,122877.47,883011408,Erschließungsbeiträge,6281.28,883020802,Erschließungsbeiträge,122958.26,883020802,Erschließungsbeiträge,25307.23,883020802,Erschließungsbeiträge,17174.67,883020802,Erschließungsbeiträge,22975.2,883020802,Erschließungsbeiträge,30553.45
1314,4655,20,12,12401,7297.32,"Einnahmen aus Vermietung, Verpachtung und Nutzung",124012012,1240120127,"einszweiviernulleinszweinulleinszweisieben  Einnahmen aus Vermietung, Verpachtung und Nutzung",124012001,"Einnahmen aus Vermietung, Verpachtung und Nutzung",216687.1,124011227,"Einnahmen aus Vermietung, Verpachtung und Nutzung",8791.36,124012012,"Einnahmen aus Vermietung, Verpachtung und Nutzung",61653.88,124010719,"Einnahmen aus Vermietung, Verpachtung und Nutzung",10118.04,124010432,"Einnahmen aus Vermietung, Verpachtung und Nutzung",63645.2,124012012,"Einnahmen aus Vermietung, Verpachtung und Nutzung",6559.17,124012012,"Einnahmen aus Vermietung, Verpachtung und Nutzung",6632.32,124011018,"Einnahmen aus Vermietung, Verpachtung und Nutzung",81791.26,124010112,"Einnahmen aus Vermietung, Verpachtung und Nutzung",8300.0,124012012,"Einnahmen aus Vermietung, Verpachtung und Nutzung",7197.57,124012012,"Einnahmen aus Vermietung, Verpachtung und Nutzung",7277.37
1315,4614,19,12,11901,6867.31,Einnahmen aus Veröffentlichungen,119011912,1190119127,einseinsneunnulleinseinsneuneinszweisieben  Einnahmen aus Veröffentlichungen,119010201,Einnahmen aus Veröffentlichungen,196228.42,119010201,Einnahmen aus Veröffentlichungen,178475.65,119010201,Einnahmen aus Veröffentlichungen,183576.59,119011016,Einnahmen aus Veröffentlichungen,32107.16,119010719,Einnahmen aus Veröffentlichungen,48604.5,119010719,Einnahmen aus Veröffentlichungen,34353.66,119011912,Einnahmen aus Veröffentlichungen,8591.34,119010719,Einnahmen aus Veröffentlichungen,19855.16,119011912,Einnahmen aus Veröffentlichungen,3944.37,119010616,Einnahmen aus Veröffentlichungen,3970.01,119011912,Einnahmen aus Veröffentlichungen,6771.63
1316,1777,8,15,12401,6855.96,"Einnahmen aus Vermietung, Verpachtung und Nutzung",124010815,1240108157,"einszweiviernulleinsnullachteinsfünfsieben  Einnahmen aus Vermietung, Verpachtung und Nutzung",124010814,"Einnahmen aus Vermietung, Verpachtung und Nutzung",1153452.08,124010815,"Einnahmen aus Vermietung, Verpachtung und Nutzung",5961.72,124010812,"Einnahmen aus Vermietung, Verpachtung und Nutzung",11840.69,124010812,"Einnahmen aus Vermietung, Verpachtung und Nutzung",11452.23,124010813,"Einnahmen aus Vermietung, Verpachtung und Nutzung",1915553.45,124010812,"Einnahmen aus Vermietung, Verpachtung und Nutzung",11367.06,124010812,"Einnahmen aus Vermietung, Verpachtung und Nutzung",11638.96,124010813,"Einnahmen aus Vermietung, Verpachtung und Nutzung",3121225.39,124010815,"Einnahmen aus Vermietung, Verpachtung und Nutzung",5961.72,124010815,"Einnahmen aus Vermietung, Verpachtung und Nutzung",5961.72,124010813,"Einnahmen aus Vermietung, Verpachtung und Nutzung",1679535.0
1317,1624,8,1,68712,6835.44,Beihilfen an Vertriebene im Ausland,687120801,6871208017,sechsachtsiebeneinszweinullachtnulleinssieben  Beihilfen an Vertriebene im Ausland,687120813,Beihilfen an Vertriebene im Ausland,13731.47,687120801,Beihilfen an Vertriebene im Ausland,15804.78,687120801,Beihilfen an Vertriebene im Ausland,12042.63,687120801,Beihilfen an Vertriebene im Ausland,4391.73,687120801,Beihilfen an Vertriebene im Ausland,5799.12,687120801,Beihilfen an Vertriebene im Ausland,5943.12,687120801,Beihilfen an Vertriebene im Ausland,6048.72,687120801,Beihilfen an Vertriebene im Ausland,6244.2,687120801,Beihilfen an Vertriebene im Ausland,6387.54,687120801,Beihilfen an Vertriebene im Ausland,6471.6,687120801,Beihilfen an Vertriebene im Ausland,6585.84
